i,x,y,z,dx,dy,dz,radius,rmse,bend
164,5.5115032756125094e-17,7.001204518176182e-16,-322.38641752287856,0.0,0.0,-1.0,2.0,4.556806751403839e-16,0
165,-1.6515611631411421e-15,6.661338147750943e-16,-324.3888734166545,-2.807460645636202e-16,-8.056222972199155e-17,-1.0,2.0000000000000004,1.4274363809917384e-15,0
166,-1.0692481905235134e-15,3.7747582837255326e-16,-326.3913293104304,3.671719803893823e-16,-1.8296213128342845e-16,-1.0,2.0000000000000004,9.639435273594668e-16,0
167,-1.8106977082096483e-16,-6.661338147750916e-17,-328.3937852042063,-1.560543284197137e-16,-1.506345645660458e-16,-1.0,1.9999999999999998,2.019169518344242e-16,0
168,-1.6942320099100966e-15,-2.258023148707285e-16,-330.39624109798217,6.140144804026996e-17,2.7792724875870235e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
169,6.4837612208262e-17,4.469402998604782e-17,-332.39869699175813,-5.127256348154126e-17,-4.606031674440803e-18,-1.0,1.9999999999999998,2.1333355589415134e-16,0
170,-1.8995741037753253e-15,-2.4424906541753397e-16,-334.4011528855341,-3.3526973240544853e-16,8.851744661585639e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
171,-1.2778880911116773e-15,3.9919859534188375e-16,-336.40360877931,1.5496115081014282e-16,4.8656311696328616e-17,-1.0,2.0,9.911021799090115e-16,0
172,-1.2789683642831913e-15,-4.938482916611273e-17,-338.4060646730859,-1.5523088788022336e-16,-1.6066462756043546e-16,-1.0,2.0,9.435639717332581e-16,0
173,-1.8995741037753253e-15,-2.4424906541753397e-16,-340.40852056686185,3.3697414453767586e-16,4.172548906667682e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
174,7.058335927595155e-17,1.1772207383838761e-16,-342.41097646063776,4.192138459556298e-16,5.111994784676903e-17,-1.0,1.9999999999999998,2.0655932729131431e-16,0
175,-2.2065963060269682e-16,-3.951818370697516e-17,-344.41343235441366,-1.3345273510669246e-17,1.9223755246543672e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
176,1.713671608496943e-17,8.876165137173237e-16,-346.41588824818956,5.5097251152586716e-17,-1.2309460388428511e-17,-1.0,2.0,5.978733960281817e-16,0
177,0.0,-8.881648671499453e-17,-348.41834414196546,1.4396685926202288e-17,-1.9931289684963918e-16,-1.0,1.9999999999999996,4.277767810532025e-16,0
178,7.479417325249897e-17,8.938594371309531e-17,-350.4208000357414,-3.1523849467282215e-16,8.419841882652188e-17,-1.0,1.9999999999999998,2.019169518344242e-16,0
179,-1.2625023632052902e-15,2.4839075333657155e-16,-352.4232559295173,-3.4203587056118425e-16,-4.46313025808946e-17,-1.0,2.0000000000000004,1.0917072450843796e-15,0
180,-1.2950293165235312e-15,-8.935848608692077e-17,-354.4257118232932,-1.5907260243508963e-16,-1.2300890628486534e-16,-1.0,2.0000000000000004,1.072871965115885e-15,0
181,-1.8995741037741136e-15,-2.4424906541753397e-16,-356.4281677170691,-1.509508372024729e-16,-3.8675153797905573e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
182,-1.899574103776537e-15,-2.4424906541753397e-16,-358.4306236108451,1.7163743264111714e-16,1.0391417731091756e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
183,-1.2121813266045648e-15,-2.0263235405690917e-16,-360.43307950462093,4.743110971085191e-16,3.881048745834052e-17,-1.0,2.0000000000000004,1.082549562982641e-15,0
184,0.0,-8.881648671499453e-17,-362.4355353983969,-1.048372665267628e-17,4.6300782626672174e-17,-1.0,1.9999999999999996,4.277767810532025e-16,0
185,-1.2541677270533397e-15,-1.7201803942473318e-17,-364.4379912921728,-3.1796371856612354e-16,2.7653463508843664e-17,-1.0,2.0000000000000004,1.0680002819009354e-15,0
186,-1.273416644499291e-15,2.193319525820873e-17,-366.44044718594876,5.1727323402090073e-17,-6.060712249107368e-17,-1.0,2.0000000000000004,1.0662232419313542e-15,0
187,-1.047004359821799e-15,-2.599279832165773e-16,-368.4429030797247,3.388648876015315e-16,2.2244961170235145e-17,-1.0,2.0,6.94700233461879e-16,0
188,8.370733824350004e-17,1.1102230246251565e-16,-370.44535897350056,-1.4622718459532772e-16,1.2502088846701252e-16,-1.0,2.0,1.411068838002555e-16,0
189,-1.6326313350681324e-15,2.4076964669515355e-16,-372.44781486727646,-5.667354510785372e-17,-4.6331736982006937e-17,-1.0,2.0000000000000004,1.3743052979317892e-15,0
190,-1.432652106012987e-16,-7.453221711447909e-17,-374.4502707610525,4.733314676207577e-16,-1.3773888735946448e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
191,2.630194390254627e-16,-3.108624468950439e-16,-376.4527266548283,1.0644795575068695e-16,-1.6178517138954779e-16,-1.0,2.0,2.5015576816627496e-16,0
192,2.8304946214541435e-16,-7.224675570635589e-16,-378.4551825486042,-3.3265842051502185e-16,1.7187351726625098e-16,-1.0,1.9999999999999993,7.629968398696572e-16,0
193,-1.0692481905235134e-15,3.7747582837255326e-16,-380.45763844238013,5.735492397035268e-17,2.14173898671793e-16,-1.0,2.0000000000000004,9.639435273594668e-16,0
194,5.127508732284173e-16,1.3528001431303073e-16,-382.46009433615603,-4.2885363958123504e-17,-4.989876307729792e-17,-1.0,1.9999999999999996,5.551115123125783e-16,0
195,-1.241000290152854e-15,1.776356839400252e-16,-384.462550229932,-3.950604719381371e-16,-4.566851007141699e-17,-1.0,2.0,9.7616129666152e-16,0
196,-1.0694314676324295e-15,-4.7618339991918096e-17,-386.4650061237079,3.154508885079612e-16,-1.191481149264896e-16,-1.0,2.0,7.523600371505219e-16,0
197,2.235269162637004e-17,-2.9954200599365015e-16,-388.4674620174838,1.862326042432327e-16,1.2492281966916288e-18,-1.0,1.9999999999999998,1.768868400233029e-16,0
198,-3.2358631567223657e-16,-4.261529126164571e-17,-390.4699179112597,6.473650603240087e-17,3.4428284136795716e-16,-1.0,2.0,1.629361946931735e-16,0
199,2.816166877204545e-16,1.0792804036527293e-15,-392.47237380503566,-1.8618684116003078e-16,1.0489397567755017e-16,-1.0,2.0,7.504673044988249e-16,0
200,-1.06924819052109e-15,3.7747582837255326e-16,-394.47482969881156,-5.795651751819086e-17,1.7476746754122627e-17,-1.0,2.0000000000000004,9.639435273594668e-16,0
201,4.950594754639925e-17,1.1492732327363727e-15,-396.47728559258746,-9.414253200243215e-17,-1.6078490324907347e-16,-1.0,2.0,7.453965213964923e-16,0
202,-1.4462807266476036e-15,-2.6645352591003766e-16,-398.47974148636337,-1.1521628625485266e-16,-3.474948943241034e-16,-1.0,2.0000000000000004,1.208759423908047e-15,0
203,-4.119251153936097e-16,-2.4241316565631743e-16,-400.4821973801393,-6.148831326587432e-17,1.1088952415396872e-17,-1.0,1.9999999999999998,4.0147916695575325e-16,0
204,-1.6925359972427852e-15,-2.2204324967001304e-16,-402.4846532739152,2.512921308415054e-16,-7.025492190096766e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
205,5.944777015325601e-16,-5.237779305110383e-16,-404.4871091676912,1.6535810796335072e-16,3.8372943487450095e-17,-1.0,2.0,5.768888059150692e-16,0
206,-1.030291361493098e-15,-6.836299597406488e-17,-406.48956506146703,-5.71052202918405e-16,7.534115527310405e-17,-1.0,2.0,7.523600371505219e-16,0
207,-1.6925359972427852e-15,-2.2204324967001304e-16,-408.492020955243,2.6984279204417334e-16,1.1317588730522334e-16,-1.0,2.0000000000000004,1.3774064044651427e-15,0
208,5.0405217150517696e-17,3.848964491612652e-16,-410.4944768490189,4.2261505047466456e-16,3.326584205153237e-17,-1.0,2.0,3.2441434006205617e-16,0
209,0.0,-8.881648671499453e-17,-412.4969327427948,1.722435326195712e-18,-1.0886612058536726e-16,-1.0,1.9999999999999996,4.277767810532025e-16,0
210,5.730341869169464e-17,-5.110276043611453e-17,-414.49938863657076,-4.2261505047466456e-16,-3.326584205153237e-17,-1.0,2.0,1.3421941887403506e-16,0
211,-1.6925359972427852e-15,-2.2204324967001304e-16,-416.5018445303466,-3.807481733638722e-16,-1.0336952489757091e-16,-1.0,2.0000000000000004,1.3774064044651427e-15,0
212,-1.4675594289020954e-15,-4.650885891720261e-16,-418.50430042412256,5.141007139159446e-16,9.14299995987873e-17,-1.0,2.0,1.1508977915849801e-15,0
213,3.6639201190800886e-16,1.4412583345903225e-16,-420.50675631789846,-5.617516196985142e-17,6.068681469026467e-17,-1.0,1.9999999999999996,5.473713912543746e-16,0
214,-1.6925359972427852e-15,-2.2204324967001304e-16,-422.50921221167437,-7.916949805469471e-17,-6.248884329901907e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
215,4.932515593420679e-17,-1.061364716596833e-16,-424.5116681054502,3.5884819883227413e-16,3.919110919369358e-17,-1.0,2.0,8.146809734658675e-17,0
216,-2.553806157976359e-16,-6.508631449295523e-17,-426.5141239992263,2.5233659246696866e-18,6.210828665745207e-17,-1.0,2.0,1.600001669206135e-16,0
217,5.943101387022327e-17,1.4260173767940006e-16,-428.51657989300213,-3.588481988322894e-16,-3.9191109193695253e-17,-1.0,2.0,1.021256647035562e-16,0
218,-1.6925359972427852e-15,-2.2204324967001304e-16,-430.51903578677803,5.300552344323582e-17,1.3536826680154034e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
219,2.7171345951339194e-16,1.9681553441679472e-16,-432.52149168055394,1.0231145222474515e-17,2.2177194194532702e-16,-1.0,1.9999999999999996,4.073404867329338e-16,1
220,-1.6515611631411421e-15,6.661338147750943e-16,-434.5239475743299,-4.899155418224093e-16,-4.9659919159747344e-17,-1.0,2.0000000000000004,1.4274363809917384e-15,1
221,-1.69035506883606e-15,-2.068061194952799e-18,-436.52640346810585,4.706508883315513e-16,-2.1427416413066147e-16,-1.0,2.0000000000000004,1.355199909595506e-15,1
222,2.3335412735961607e-16,-1.9201531091960195e-16,-438.5288593618817,1.238424943085841e-16,5.285208483255475e-17,-1.0,1.9999999999999998,2.969477424758156e-16,1
223,-1.1943768035797943e-15,2.0959987634763368e-16,-440.53131525565766,8.841493055761298e-17,-1.7104288558629704e-17,-1.0,2.0000000000000004,1.0917072450843796e-15,1
224,5.874481249453746e-16,-2.605164777857455e-16,-442.5337711494335,2.361023092165005e-16,-7.631061685196806e-17,-1.0,1.9999999999999998,5.29766398929187e-16,1
225,-2.4880788233043024e-16,-9.60174125981626e-17,-444.53622704320946,-2.291311068948793e-16,2.280588756757779e-16,-1.0,1.9999999999999998,2.3247485285219787e-16,1
226,-3.2891867767929356e-16,6.515621375768889e-16,-446.5330832247035,5.784660798868401e-17,4.4476163171781886e-18,-1.0,2.0000000000000004,6.994608389733211e-16,1
227,-1.7541768741868203e-17,-7.823619817314246e-17,-448.53414708778325,-0.0006989738364119561,-2.0475466495200333e-10,-0.9999997557177582,2.000000253677778,1.7577320927911434e-07,1
228,-0.0027925944523187534,-8.18051057449587e-10,-450.5283597639119,-0.01590336746130166,-1.2683021273437343e-15,-0.9998735334548019,2.0000148022838746,1.0266557127814868e-05,1
229,-0.06332833603648103,-5.128705132608098e-15,-452.515714342309,-0.049110280224613244,2.121877519679254e-10,-0.9987933622007407,2.000000747234867,5.274509897073727e-07,1
230,-0.19212896024622234,2.8742290648632552e-15,-454.3790383695572,-0.08890558583243491,2.6591064422943467e-10,-0.9960400578329124,2.000000911356475,6.410578786748986e-07,1
231,-0.4071968947749765,1.0284826668394486e-09,-456.36819285562035,-0.12732895829026422,1.3273147744674958e-10,-0.9918605428086733,1.9999999989353483,8.151879150016512e-09,1
232,-0.7010856335857695,5.305543851802555e-10,-458.3436827761647,-0.1667909606861961,-1.0986627703264594e-09,-0.9859922796013039,2.000000003022412,4.858411866671264e-09,1
233,-1.071906333259637,-3.3500010959688235e-09,-460.2976526526478,-0.20598527259607463,-9.982820427019366e-10,-0.9785550916905603,1.99999999717595,2.0438145676254043e-08,1
234,-1.5209460027349202,-3.4427970769386674e-09,-462.23851723978885,-0.24233419111406634,1.0737338299179808e-09,-0.9701928364078407,2.000003275857117,2.276184044769428e-06,1
235,-1.9764130281761707,6.576852864370427e-10,-463.9188747008312,-0.28092064625737584,8.356497154129058e-10,-0.9597309990337596,2.0000036446491825,2.5302135603821414e-06,1
236,-2.573321580747041,-3.123139174075219e-10,-465.8338295754972,-0.31457622617151954,-1.946022856656134e-10,-0.9492322149651712,2.0000025435256417,1.7667728546370265e-06,1
237,-3.1685534470423695,-7.979336275761075e-11,-467.516152550216,-0.35228750450148527,3.3206034924569813e-10,-0.9358918282430485,2.0000022853376405,1.5872808606434262e-06,1
238,-3.904317540402079,9.422607625348988e-10,-469.3697717424735,-0.3868155590532115,-4.2978523845849585e-10,-0.9221571033583981,2.000000205017642,1.4317242141698159e-07,1
239,-4.686796234692086,-1.7666912221018948e-09,-471.1355994377215,-0.42321968463287235,-2.592698140324832e-10,-0.9060270959189091,2.000000161867714,1.1469425434732126e-07,1
240,-5.562544856849596,-7.359058741324564e-11,-472.9196984931577,-0.4577911303802322,-3.914575901784843e-10,-0.8890597735502317,2.000000238891391,1.657306868311401e-07,1
241,-6.475085386224754,-3.2958588169826994e-09,-474.6085718100421,-0.49274714473167686,-5.624487028353393e-11,-0.8701725411427207,2.00000022486414,1.605071666638847e-07,1
242,-7.486561848469136,-2.9320847312597723e-10,-476.3174386377729,-0.5264945018376512,1.0445895120218388e-09,-0.8501785339178609,2.0000000150331307,1.1162077376584359e-08,1
243,-8.57469165299543,8.698574022538568e-10,-477.9989969169662,-0.5599400548705338,7.105310554990053e-11,-0.8285331224227451,2.0000000007631273,3.82822457161767e-09,1
244,-9.726442223065982,-8.980803947750028e-12,-479.63174891880334,-0.5926476149965774,-2.064593375759906e-10,-0.8054618578423616,2.000000000073434,3.3462665922076735e-10,1
245,-10.943487715772184,4.464516213317782e-11,-481.21840559978835,-0.6243760592591666,1.7981037566987794e-11,-0.7811238932614939,2.0000000000185825,1.707893876034853e-10,1
246,-12.22366950887204,6.29353705651927e-11,-482.7558980127999,-0.6551250869263907,3.99421660153396e-11,-0.7555204302199173,1.99999999994033,5.091953425782632e-10,1
247,-13.564980939552466,2.044743606204047e-10,-484.2416323510967,-0.6848300154196724,-1.0494605971076062e-10,-0.7287028543791297,1.999999999890749,1.373813210299346e-09,1
248,-14.964425802045143,-3.57068962071605e-10,-485.6722376723122,-0.713329141944856,-1.2690487609210093e-11,-0.7008291769412969,2.0000000130511255,1.3207662944775331e-08,1
249,-16.40777712049415,1.53899573206856e-10,-487.03461302516433,-0.7408053910220219,5.98281284864295e-11,-0.6717197128510591,2.0000000146959858,1.0318574145121903e-08,1
250,-17.916975332085233,-1.1861833146525404e-10,-488.3494397371634,-0.7669963757044721,2.5254000839598784e-10,-0.6416514315858762,2.00000000000597,9.925965993543676e-10,1
251,-19.47829234053487,1.1648925374654889e-09,-489.6033350544383,-0.7797911647846614,-2.495929093979355e-10,-0.6260397266338465,2.0002050062254884,0.00014213698433990845,1
252,-19.49166763833605,-6.226405003137839e-10,-489.6136499327353,-0.7991388137539167,-1.5879027654123298e-09,-0.6011465348415334,2.0000668047891668,4.632078346573648e-05,1
253,-20.411843265863226,-6.900894387179555e-10,-490.30559215195433,-0.811112577721469,2.0825110763807712e-10,-0.5848900633982711,2.000037562443809,2.6046560721149902e-05,1
254,-22.048496643316337,3.381889503189105e-11,-491.4573691893426,-0.8291532551935631,1.649539062313042e-10,-0.5590213586276628,2.000000000028294,2.209662213052833e-10,1
255,-23.7308730370327,-2.97930191801854e-11,-492.54330697775174,-0.8508662018046441,-1.1306037340319175e-11,-0.5253824384451186,1.9999999999634615,2.1685342101713803e-10,1
256,-25.455391768029873,-1.1450835288653871e-11,-493.5610170535455,-0.8712203000635609,1.374522837358906e-11,-0.4908922374179074,1.9999999999984592,9.889452379812295e-11,1
257,-27.21926965569706,2.524335701272395e-11,-494.5088567026747,-0.8901771022982792,-1.745655513050088e-11,-0.45561466892961106,1.9999999999033238,5.32131814603378e-10,1
258,-29.01967845805662,-8.134722663001841e-11,-495.38530718194136,-0.9077063554457321,-2.6422646644007657e-11,-0.4196059726498497,1.9999999999476503,9.068007760443536e-10,1
259,-30.853783283332135,-8.055459045088547e-11,-496.18898554245135,-0.9237804650812808,1.5807560875135564e-10,-0.3829225147914558,1.999999999953651,5.990004983809766e-10,1
260,-32.71878164109347,5.516364849720429e-10,-496.9186475662251,-0.9380552238599013,2.3516877901477675e-11,-0.34648578179941314,2.0000004372707068,3.0507360223203113e-07,1
261,-34.524168749557056,1.1461321475277415e-11,-497.54470143787296,-0.950271703847034,-3.1479081343008256e-10,-0.31142204300218546,2.0000020872947295,1.4487105814385036e-06,1
262,-36.15942747437943,-5.881256443223543e-10,-498.0462123987999,-0.9617290760640738,-6.026840612032062e-10,-0.27400216103699443,2.000004437299946,3.0785144641139088e-06,1
263,-38.09450639942639,-2.2259521541536986e-09,-498.56191122807667,-0.9712377205981987,1.3148254487603273e-10,-0.23811192764583472,1.9999999988963937,1.1057277813943567e-08,1
264,-40.048482688396206,-6.16398356910883e-11,-498.99966634121915,-0.9798475433561724,5.970239807125079e-10,-0.1997468191958856,2.000000277801735,1.9282746669771566e-07,1
265,-41.94625014563898,1.209266022820371e-10,-499.34710844256205,-0.9870595311578864,1.498329411269378e-11,-0.16035423895355433,2.0000002771493217,1.9230657136718964e-07,1
266,-43.92848739379037,-2.7424239094908653e-12,-499.6299983344069,-0.9925999238195022,-3.610014389020797e-11,-0.12143060254119865,1.9999999999894458,1.235777651279309e-10,1
267,-45.920426812475945,-2.361133901243595e-11,-499.83329291193235,-0.9966471982659775,1.0068191943756542e-12,-0.0818190820565547,2.000000027094676,1.882570340865773e-08,1
268,-47.89609026116991,1.2656731678778715e-12,-499.9557160258214,-0.9991238500781033,-1.505781853936457e-10,-0.04185131067371382,2.000000026801379,1.859437058372905e-08,1
269,-49.89769680169964,-6.230266144571089e-10,-499.9998928403989,-0.9999388456210594,-3.1620796244999557e-13,-0.011059159914893996,2.0000422318279,2.9283998353851074e-05,1
270,-51.90012550076949,-5.120895869359507e-16,-499.99999999999994,-0.9999999996420254,1.5556690474050052e-10,-2.675722571292535e-05,2.0000000003717475,2.575803792726337e-10,1
271,-53.90258139454532,8.857178418602175e-16,-499.99999999999994,-1.0,1.6132126031362928e-16,0.0,2.0000000000000018,8.293299112775143e-15,1
272,-55.905037288321324,1.3398783007682098e-16,-499.99999999999994,-1.0,-2.433351183562418e-16,0.0,2.0000000000000018,8.296899639740403e-15,1
273,-57.90749318209714,-8.88178419700126e-17,-499.99999999999994,-1.0,-4.218708438016031e-18,0.0,2.0000000000000018,8.307349463280572e-15,1
274,-59.909949075873094,1.1709227492516647e-16,-499.99999999999994,-1.0,1.659052268914048e-16,0.0,2.0000000000000018,8.297356737716908e-15,1
275,-61.91240496964903,5.756179568238453e-16,-499.99999999999994,-1.0,-5.141439507736353e-17,0.0,2.000000000000002,8.342599117382509e-15,1
276,-63.914860863424906,-8.88178419700126e-17,-499.99999999999994,-1.0,-4.912792522503407e-17,0.0,2.0000000000000018,8.307349463280572e-15,1
277,-65.91731675720087,3.7886494999214127e-16,-499.99999999999994,-1.0,1.2550521747238037e-16,0.0,2.0000000000000018,8.326274133551887e-15,1
278,-67.91977265097685,4.138194828843941e-16,-499.99999999999994,-1.0,-6.133423172433436e-17,0.0,2.000000000000002,8.310601642617498e-15,1
279,-69.92222854475267,1.3322676237892069e-16,-499.99999999999994,-1.0,3.4892079095134085e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
280,-71.92468443852866,5.535591817446865e-16,-499.99999999999994,-1.0,5.544307022973529e-17,0.0,2.000000000000002,8.302040540933687e-15,0
281,-73.92714033230448,3.552713678800501e-16,-499.99999999999994,-1.0,-1.0315795733180389e-16,0.0,2.000000000000002,8.310601642617498e-15,0
282,-75.92959622608042,1.4042066244678335e-16,-499.99999999999994,-1.0,-2.92040355353364e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
283,-77.93205211985638,-8.143244937154845e-16,-499.99999999999994,-1.0,-5.72393392357159e-17,0.0,2.0000000000000018,8.315106945930857e-15,0
284,-79.93450801363224,-8.88178419700126e-17,-499.99999999999994,-1.0,1.1615282839692993e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
285,-81.9369639074082,-3.4914266211113625e-16,-499.99999999999994,-1.0,-6.563154259176044e-17,0.0,2.0000000000000018,8.306322194737668e-15,0
286,-83.939419801184,-3.516663805309595e-16,-499.99999999999994,-1.0,6.500138678466801e-17,0.0,2.0000000000000018,8.306322194737668e-15,0
287,-85.94187569495989,-8.88178419700126e-17,-499.99999999999994,-1.0,2.2824763711792714e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
288,-87.94433158873588,5.6244527184349e-16,-499.99999999999994,-1.0,5.544306994203953e-17,0.0,2.000000000000002,8.302040540933687e-15,0
289,-89.9467874825117,1.3322676237892069e-16,-499.99999999999994,-1.0,-1.623673691133781e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
290,-91.94924337628765,-8.782171863244819e-17,-499.99999999999994,-1.0,5.94839966459498e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
291,-93.95169927006363,3.714549217169847e-16,-499.99999999999994,-1.0,-2.487254127945078e-19,0.0,2.000000000000002,8.310601642617498e-15,0
292,-95.95415516383946,-8.88178419700126e-17,-499.99999999999994,-1.0,-2.401207245095871e-18,0.0,2.0000000000000018,8.307349463280572e-15,0
293,-97.95661105761543,3.6183829851674546e-16,-499.99999999999994,-1.0,1.5864442899223696e-16,0.0,2.000000000000002,8.310601642617498e-15,0
294,-99.95906695139124,5.46539101730418e-16,-499.99999999999994,-1.0,-1.1252585934289576e-16,0.0,2.000000000000002,8.302040540933687e-15,0
295,-101.96152284516722,-8.88178419700126e-17,-499.99999999999994,-1.0,7.66075725446585e-18,0.0,2.0000000000000018,8.307349463280572e-15,0
296,-103.96397873894317,5.772197587604023e-16,-499.99999999999994,-1.0,1.2609660726075667e-16,0.0,2.000000000000002,8.342599117382509e-15,0
297,-105.96643463271903,4.161879468188822e-16,-499.99999999999994,-1.0,-1.1640642316940282e-16,0.0,2.000000000000002,8.310601642617498e-15,0
298,-107.96889052649499,1.1102230246251575e-16,-499.99999999999994,-1.0,-1.2462634375586654e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
299,-109.97134642027092,-8.292956632848163e-17,-499.99999999999994,-1.0,6.098737709447611e-17,0.0,2.0000000000000013,8.356736768311051e-15,0
300,-111.9738023140468,3.552713678800501e-16,-499.99999999999994,-1.0,2.3873649655288226e-16,0.0,2.000000000000002,8.310601642617498e-15,0
301,-113.97625820782274,8.731890428349809e-16,-499.99999999999994,-1.0,-6.254073526177343e-17,0.0,2.0000000000000018,8.293299112775143e-15,0
302,-115.97871410159863,1.0480124002801513e-16,-499.99999999999994,-1.0,-3.067384441608343e-16,0.0,2.0000000000000013,8.322230607720265e-15,0
303,-117.98116999537456,-3.5527136788005e-16,-499.99999999999994,-1.0,-1.601134838086357e-16,0.0,2.0000000000000018,8.333160691619825e-15,0
304,-119.98362588915049,-5.364391386231842e-16,-499.99999999999994,-1.0,-5.3489727845633564e-17,0.0,2.0000000000000018,8.341292021050614e-15,0
305,-121.98608178292638,-5.694930094419667e-16,-499.99999999999994,-1.0,1.6166684197593458e-16,0.0,2.0000000000000018,8.342599117382509e-15,0
306,-123.98853767670232,1.1102230246251575e-16,-499.99999999999994,-1.0,2.3751452942568245e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
307,-125.99099357047814,3.8173172916975893e-16,-499.99999999999994,-1.0,5.544306864740829e-18,0.0,2.0000000000000018,8.326274133551887e-15,0
308,-127.99344946425413,1.3322676237892069e-16,-499.99999999999994,-1.0,-5.222091622369425e-18,0.0,2.0000000000000018,8.296899639740403e-15,0
309,-129.99590535803006,3.608177128756555e-16,-499.99999999999994,-1.0,1.0840036371510957e-16,0.0,2.000000000000002,8.310601642617498e-15,0
310,-131.99836125180596,5.673606567964691e-16,-499.99999999999994,-1.0,-6.237226277731262e-17,0.0,2.000000000000002,8.342599117382509e-15,0
311,-134.0008171455819,1.1102230246251575e-16,-499.99999999999994,-1.0,-2.227353050719901e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
312,-136.00327303935785,-3.2467459199031043e-16,-499.99999999999994,-1.0,-5.301981615489064e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
313,-138.0057289331337,-1.0131738423003539e-16,-499.99999999999994,-1.0,2.2522108167250724e-16,0.0,2.0000000000000018,8.32314199627157e-15,0
314,-140.00818482690966,5.773159728050815e-16,-499.99999999999994,-1.0,4.6409317597242426e-17,0.0,2.000000000000002,8.342599117382509e-15,0
315,-142.01064072068553,8.454783886739755e-17,-499.99999999999994,-1.0,-1.6475757366367991e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
316,-144.01309661446146,-8.252357604902502e-17,-499.99999999999994,-1.0,-4.32882645196499e-17,0.0,2.0000000000000013,8.356736768311051e-15,0
317,-146.01555250823742,-8.88178419700126e-17,-499.99999999999994,-1.0,5.705977566013176e-17,0.0,2.0000000000000018,8.307349463280572e-15,0
318,-148.01800840201327,1.4599579208729822e-16,-499.99999999999994,-1.0,4.9898763077298705e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
319,-150.02046429578922,1.1102230246251575e-16,-499.99999999999994,-1.0,7.814351663018932e-18,0.0,2.0000000000000018,8.297356737716908e-15,0
320,-152.02292018956518,1.7729158117459868e-16,-499.99999999999994,-1.0,1.1550829186996432e-16,0.0,2.0000000000000018,8.317216185536293e-15,0
321,-154.025376083341,5.736228221325069e-16,-499.99999999999994,-1.0,4.444037625464159e-17,0.0,2.000000000000002,8.342599117382509e-15,0
322,-156.027831977117,3.552713678800501e-16,-499.99999999999994,-1.0,-1.0953819965857859e-16,0.0,2.000000000000002,8.310601642617498e-15,0
323,-158.03028787089286,1.3493199513265617e-16,-499.99999999999994,-1.0,2.4671068423263345e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
324,-160.03274376466885,4.54076820619876e-16,-499.99999999999994,-1.0,5.501728488309159e-17,0.0,2.0000000000000018,8.323996332411284e-15,0
325,-162.03519965844475,3.552713678800501e-16,-499.99999999999994,-1.0,-7.103988576792634e-17,0.0,2.000000000000002,8.310601642617498e-15,0
326,-164.0376555522206,1.6956834472157816e-16,-499.99999999999994,-1.0,-1.1088614017177483e-16,0.0,2.0000000000000013,8.351118640776308e-15,0
327,-166.04011144599656,-8.88178419700126e-17,-499.99999999999994,-1.0,-3.946518879677914e-18,0.0,2.0000000000000018,8.307349463280572e-15,0
328,-168.0425673397724,1.5376288474056034e-16,-499.99999999999994,-1.0,1.173532492339679e-16,0.0,2.0000000000000013,8.321774876014388e-15,0
329,-170.0450232335484,3.811715691946136e-16,-499.99999999999994,-1.0,-5.127734005395601e-18,0.0,2.0000000000000018,8.326274133551887e-15,0
330,-172.04747912732432,1.3322676237892069e-16,-499.99999999999994,-1.0,1.756368779558424e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
331,-174.04993502110017,4.515125894800282e-16,-499.99999999999994,-1.0,1.969622262882334e-18,0.0,2.0000000000000018,8.323996332411284e-15,0
332,-176.05239091487607,1.411149257965625e-16,-499.99999999999994,-1.0,-2.403079685777734e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
333,-178.0548468086521,3.552713678800501e-16,-499.99999999999994,-1.0,-5.637244345252658e-18,0.0,2.000000000000002,8.310601642617498e-15,0
334,-180.05730270242793,1.1853825946895005e-16,-499.99999999999994,-1.0,5.2951991135402785e-18,0.0,2.0000000000000018,8.297356737716908e-15,0
335,-182.0597585962039,3.7647817322730144e-16,-499.99999999999994,-1.0,-1.195932826328652e-16,0.0,2.0000000000000018,8.326274133551887e-15,0
