i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
123,75.84960945700861,-104.27950729598214,0.11563254583158948,1.7208270692091308e-11,2.2340032644263217e-16,3.844333290126378e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,1.3368784632077912e-14,0
124,77.85472806198442,-104.27950729598214,0.11563254583158931,1.7208270692091308e-11,2.305137619661927e-16,3.966743214166546e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.183414490168759e-15,0
125,79.85984666696027,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,3.076080226404424e-18,5.293402120655685e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,0
126,81.86496527193606,-104.27950729598214,0.11563254583158951,1.7208270692091308e-11,-3.652845268855512e-18,-6.28591501827907e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.424959192306506e-15,0
127,83.8700838769119,-104.27950729598214,0.11563254583158974,1.7208270692091308e-11,1.9225501415016614e-19,3.308376325407904e-30,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,1.177303606074211e-14,0
128,85.87520248188771,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,-1.7149147262205326e-16,-2.9510716822656583e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
129,87.88032108686349,-104.27950729598214,0.11563254583158998,1.7208270692091308e-11,-1.6764637233904756e-16,-2.8849041557574592e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.43938315844609e-15,0
130,89.88543969183932,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,4.2296103113093276e-18,7.278427915907149e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
131,91.89055829681513,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,5.76765042453938e-19,9.925128976282901e-30,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2319455110868124e-15,0
132,93.89567690179092,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,-4.806375353753999e-18,-8.270940813519493e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.309608757237144e-15,0
133,95.90079550676677,-104.27950729598214,0.11563254583157692,1.7208270692091308e-11,-4.421865325453415e-18,-7.609265548437479e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
134,97.90591411174256,-104.27950729598214,0.11563254583158979,1.7208270692091308e-11,-1.3457850990488343e-18,-2.3158634277815252e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.3194404104388946e-15,0
135,99.91103271671834,-104.27950729598214,0.11563254583158952,1.7208270692091308e-11,-7.113435523557357e-18,-1.2240992404011326e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.171876349881853e-15,0
136,101.9161513216942,-104.27950729598214,0.11563254583158977,1.7208270692091308e-11,1.9225501415343028e-19,3.308376325464074e-30,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
137,103.92126992666999,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,1.7956618321636828e-16,3.0900234879329285e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.3128906185831588e-15,0
138,105.92638853164578,-104.27950729598214,0.11563254583159004,1.7208270692091308e-11,1.7437529783431062e-16,3.0006973271468605e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
139,107.93150713662163,-104.27950729598214,0.11563254583158934,1.7208270692091308e-11,3.268335240554876e-18,5.624239753196967e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
140,109.93662574159742,-104.27950729598214,0.11563254583158951,1.7208270692091308e-11,3.556717761780257e-17,6.120496202008379e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
141,111.94174434657327,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,3.22988423772477e-17,5.558072226688683e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,9.473196995736355e-15,0
142,113.94686295154908,-104.27950729598214,0.11563254583158951,1.7208270692091308e-11,-1.2150516894298001e-16,-2.090893837659086e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.183414490168759e-15,0
143,115.95198155652486,-104.27950729598214,0.11563254583158979,1.7208270692091308e-11,-1.190058537590263e-16,-2.0478849454287565e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,0
144,117.9571001615007,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,2.307060169804054e-18,3.97005159049303e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.424959192306506e-15,0
145,119.9622187664765,-104.27950729598214,0.1156325458315921,1.7208270692091308e-11,-1.922550141496373e-19,-3.308376325398803e-30,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
146,121.96733737145229,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,7.305690537711436e-18,1.2571830036558848e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2321579053882008e-15,0
147,123.97245597642812,-104.27950729598214,0.11563254583158127,1.7208270692091308e-11,6.728925495260589e-18,1.1579317138935879e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2598089700579317e-15,0
148,125.97757458140393,-104.27950729598214,0.11563254583158952,1.7208270692091308e-11,-4.229610311305589e-18,-7.278427915900716e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.3194404104388946e-15,0
149,127.98269318637972,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,-3.979678792910817e-17,-6.848338993598452e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
150,129.98781179135557,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,-3.2683352405547615e-17,-5.624239753196771e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.3194404104388946e-15,0
151,131.99293039633136,-104.27950729598214,0.11563254583159004,1.7208270692091308e-11,-6.786601999504903e-17,-1.1678568428696848e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.183414490168759e-15,0
152,133.9980490013072,-104.27950729598214,0.11563254583158974,1.7208270692091308e-11,1.1689104860337642e-16,2.0114928058493027e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.282561049553605e-15,0
153,136.003167606283,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,1.918705041219859e-16,3.301759572759154e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.76374698893055e-15,0
154,138.0082862112588,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,7.728651568841672e-17,1.3299672828148365e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
155,140.01340481623464,-104.27950729598214,0.11563254583158974,1.7208270692091308e-11,7.574847557521452e-17,1.3035002722115584e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,6.5274054748477855e-15,0
156,142.01852342121043,-104.27950729598214,0.11563254583157612,1.7208270692091308e-11,-2.6723446966886788e-17,-4.598643092319343e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,0
157,144.02364202618622,-104.27950729598214,0.11563254583160311,1.7208270692091308e-11,-2.4800896825383946e-17,-4.267805459778349e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
158,146.02876063116207,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,-1.1054663313641179e-16,-1.902316387110685e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
159,148.03387923613786,-104.27950729598214,0.11563254583159518,1.7208270692091308e-11,7.363367041956018e-17,1.267108132632028e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2321579053882008e-15,0
160,150.03899784111366,-104.27950729598214,0.11563254583159019,1.7208270692091308e-11,3.7874237787606073e-16,6.517501361057587e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.171876349881853e-15,0
161,152.0441164460895,-104.27950729598214,0.11563254583158766,1.7208270692091308e-11,5.5753954103570525e-18,9.594291343686766e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
162,154.0492350510653,-104.27950729598214,0.11563254583158979,1.7208270692091308e-11,-4.302667216683365e-16,-7.404146216267443e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
163,156.0543536560411,-104.27950729598214,0.11563254583158122,1.7208270692091308e-11,-3.0030233210274433e-16,-5.167683820290326e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.171876349881853e-15,0
164,158.05947226101694,-104.27950729598214,0.11563254583160333,1.7208270692091308e-11,-5.767650424508617e-17,-9.925128976229962e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,1.0112316217843123e-14,0
165,160.06459086599273,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,2.0571286514079394e-17,3.5399626681884563e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,9.890240439299367e-15,0
166,162.06970947096858,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,2.1917071613132679e-16,3.771549010967374e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.282561049553605e-15,0
167,164.07482807594437,-104.27950729598214,0.11563254583157205,1.7208270692091308e-11,2.2839895681054165e-16,3.930351074587072e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,4.4746045881860346e-15,0
168,166.07994668092016,-104.27950729598214,0.11563254583159122,1.7208270692091308e-11,-1.611097018579321e-16,-2.7724193606934215e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.210817473682593e-15,0
169,168.085065285896,-104.27950729598214,0.11563254583159,1.7208270692091308e-11,-1.9513883936253113e-16,-3.3580019702909585e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.7028682403018773e-15,0
170,170.0901838908718,-104.27950729598214,0.11563254583158934,1.7208270692091308e-11,-5.1908853820506276e-18,-8.932616078594701e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.183414490168759e-15,0
171,172.09530249584756,-104.27950729598214,0.11563254583160393,1.7208270692091308e-11,2.4474063301331834e-16,4.2115630622469605e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,6.563619222373174e-15,0
172,174.10042110082344,-104.27950729598214,0.11563254583158357,1.7208270692091308e-11,2.220545413435846e-16,3.8211746558485844e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,9.933096116542287e-15,0
173,176.10553970579923,-104.27950729598214,0.11563254583158936,1.7208270692091308e-11,-2.922276215083641e-17,-5.028732014621934e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2452871135843694e-15,0
174,178.11065831077502,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,2.883825212260986e-18,4.9625644881264726e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.282561049553605e-15,0
175,180.11577691575087,-104.27950729598214,0.1156325458315895,1.7208270692091308e-11,-1.9379305426348355e-16,-3.334843336013164e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,1.3026600647680598e-14,0
176,182.12089552072666,-104.27950729598214,0.11563254583158998,1.7208270692091308e-11,-1.1708330361752027e-16,-2.0148011821746024e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,2.466633203689261e-15,0
177,184.12601412570245,-104.27950729598214,0.11563254583158931,1.7208270692091308e-11,8.478446124027637e-17,1.4589939595057993e-27,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2383085730646254e-15,0
178,186.1311327306783,-104.27950729598214,0.11563254583158979,1.7208270692091308e-11,-1.365010600467019e-17,-2.348947191041056e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2598089700579317e-15,0
179,188.1362513356541,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,-9.03598566506338e-18,-1.5549368729426734e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,1.0364257046588678e-14,0
180,190.14136994062994,-104.27950729598214,0.11563254583158952,1.7208270692091308e-11,1.1535300849018585e-18,1.985025795246225e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,5.0617104537306825e-15,0
181,192.14648854560573,-104.27950729598214,0.11563254583158952,1.7208270692091308e-11,3.4605902547052984e-18,5.955077385738198e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2598089700579317e-15,0
182,194.15160715058153,-104.27950729598214,0.11563254583158952,1.7208270692091308e-11,8.84373065091325e-18,1.5218531096886005e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.282561049553605e-15,0
183,196.15672575555737,-104.27950729598214,0.1156325458315886,1.7208270692091308e-11,1.1535300849018724e-18,1.985025795246249e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.322912475692293e-15,0
184,198.16184436053317,-104.27950729598214,0.11563254583159,1.7208270692091308e-11,6.344415466959537e-18,1.091764187385306e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.3128906185831588e-15,0
185,200.16696296550896,-104.27950729598214,0.11563254583158956,1.7208270692091308e-11,-1.1343045834866583e-17,-1.95194203199183e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2673486687554527e-15,0
186,202.1720815704848,-104.27950729598214,0.11563254583158998,1.7208270692091308e-11,-9.805005721664312e-18,-1.6872719259590356e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.183414490168759e-15,0
187,204.1772001754606,-104.27950729598214,0.11563254583158976,1.7208270692091308e-11,-1.1535300849015367e-18,-1.985025795245671e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.43938315844609e-15,0
188,206.1823187804364,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,-1.4611381075421507e-17,-2.5143660073115346e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,1
189,208.18743738541224,-104.27950729598214,0.11563254583158987,1.7208270692091308e-11,-1.0381770764115455e-17,-1.7865232157213836e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,1
190,210.19255599038803,-104.27950729598214,0.11563254583158836,1.7208270692091308e-11,-1.6341676202774294e-17,-2.8121198765984687e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2075986161535955e-15,1
191,212.19767459536388,-104.27950729598214,0.11563254583158998,1.7208270692091308e-11,-1.326559597636967e-17,-2.2827796645328656e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000018,2.4465632524808593e-15,1
192,214.20279320033967,-104.27950729598214,0.11563254583158807,1.7208270692091308e-11,-5.190885382057778e-18,-8.932616078607006e-29,-1.0,0.0,1.9719266219908604e-09,0.0,2.0000000000000013,2.2383085730646254e-15,1
193,216.20791180531546,-104.27950729598214,0.11563254583158948,1.7208270692091308e-11,-1.1343045834866857e-17,-1.9519420319918773e-28,-1.0,0.0,1.9719266219908604e-09,0.0,2.000000000000001,2.1844998481371522e-15,1
194,218.2130304102913,-104.27950729598214,0.11563254583158933,1.7208254522025618e-11,-5.713579532670282e-12,-0.001370229618316921,-0.999999061234956,0.0,2.077769067909685e-09,0.15701679732072193,2.0000000000000013,2.2225800680506426e-15,1
195,220.21814901526707,-104.27950729598214,0.11563254583158904,1.713641230351369e-11,-9.06140112024314e-12,-0.014436015845970337,-0.9998957952939371,0.0,2.2213271222426556e-09,1.6543030243688293,2.0000000000000013,2.43938315844609e-15,1
196,222.2232676202429,-104.27950729598214,0.11563254583158974,1.6881499164401404e-11,-6.374193839556274e-12,-0.0371737069261175,-0.9993088188910229,0.0,2.067793047899613e-09,4.260774732354633,2.0000000000000013,2.2452871135843694e-15,1
197,224.22838622521874,-104.27950729598214,0.11563254583158951,1.6210657178770393e-11,4.160297405226511e-12,-0.07523308002091164,-0.9971659759892367,0.0,1.9178116872353712e-09,8.62922928546891,2.0000000000000013,2.2452871135843694e-15,1
198,226.23350483019453,-104.27950729598214,0.11563254583158941,1.6270428445261372e-11,5.232981621436898e-12,-0.1320211844059673,-0.9912468950105446,0.0,1.9585115751397097e-09,15.172808962661719,2.0000000000000018,2.4962457072862075e-15,1
199,228.23437474505522,-104.1806760598095,0.1156325454177819,1.6539425579903818e-11,4.502645408172926e-12,-0.20042107325983585,-0.9797098516363789,0.0,1.9642527604446514e-09,23.123166648440105,2.0000000000000018,2.3128906185831588e-15,1
200,231.8627615569318,-102.92187400760866,0.11563254546202673,1.5650009373790283e-11,9.004451834986156e-12,-0.2840097318557673,-0.9588213974516918,0.0,2.0690151814051205e-09,32.999329191463545,2.0000000000000018,2.6243785014094997e-15,1
201,233.1882380837559,-101.99938342830204,0.11563254564712583,1.5444758355520926e-11,1.0801141265395153e-11,-0.3719586616026826,-0.9282492952104737,0.0,2.1596804344881093e-09,43.67292766251103,2.0000000000000013,2.2319455110868124e-15,1
202,234.59227638157498,-100.58643690790885,0.11563254609408095,1.4103727158234956e-11,1.5008240926003205e-11,-0.4571746908326744,-0.8893769178824289,0.0,2.360025064263027e-09,54.40989039094683,2.0000000000000013,2.2598089700579317e-15,1
203,236.80083293726872,-95.06711764574433,0.11563254564585321,1.0798456823810709e-11,2.2541670344979828e-11,-0.5292074805535515,-0.8484924528398368,0.0,2.8641693461395334e-09,63.90384621599122,2.0000000000000013,2.2654660965392783e-15,1
204,236.83195200909148,-93.06257727068373,0.1156325458315897,1.3557778117627427e-11,1.9382199337555785e-11,-0.5726376839230438,-0.8198085648194048,0.0,2.710493163249339e-09,69.86873010626033,2.0000000000000013,2.171876349881853e-15,1
205,236.83195200909148,-91.05745866570788,0.11563254583159076,1.504641713520675e-11,1.766074441484086e-11,-0.5970654041241599,-0.8021925599243949,0.0,2.658651965248282e-09,73.32002110363439,2.0000000000000018,2.3194404104388946e-15,1
206,236.83195200909148,-89.05234006073209,0.11563254583158954,1.150764513754234e-11,2.2423111083081773e-11,-0.5977889537566822,-0.8016535203979905,0.0,2.888128847189364e-09,73.42341341267945,2.000292578830226,0.0002189447120472855,1
207,236.85047112346743,-87.04742688523041,0.11563254599416316,8.785197887611014e-12,2.542767478052763e-11,-0.5704640812371379,-0.8213225505355787,0.0,3.082789135078201e-09,69.56518778412706,2.000011373643907,8.003795769593749e-06,1
208,237.17146080460876,-85.07059747999494,0.1156325458522823,9.31202712673045e-12,2.3043596948312205e-11,-0.5233562386165377,-0.8521139873873388,0.0,2.8480542368924944e-09,63.11530364189093,2.0000315289813657,2.2183484229107194e-05,1
209,238.90889822019923,-81.5529365775204,0.11563254516565757,1.3884370714944715e-11,1.3001390160198166e-11,-0.4472726057546774,-0.8943976834392076,0.0,2.1796893179271137e-09,53.137662710880676,2.000076240369795,5.3640403810486176e-05,1
210,240.19259344587942,-80.17628682098896,0.11563254583168503,1.4067043774480553e-11,1.1338155723924835e-11,-0.36246917686264085,-0.9319957595528638,0.0,2.07037942345778e-09,42.503828552960925,2.0001918597073867,0.0001349845178469146,1
211,241.70909130760904,-79.06604157656025,0.11563254620818798,1.5076905046806847e-11,7.170599907605743e-12,-0.2761035233625026,-0.9611279021997083,0.0,1.9131221051793545e-09,32.055575482525825,2.000000759226391,5.353111958431283e-07,1
212,245.48081744025905,-77.7458853609419,0.11563254625572779,1.529517611256757e-11,5.398195000904306e-12,-0.19628203056539248,-0.9805474820104972,0.0,1.8586661099107005e-09,22.639251968229928,2.000000106599257,7.509736234039545e-08,1
213,247.48236443044757,-77.65418210021082,0.11563254583158963,1.368924978572941e-11,1.2469810037399467e-11,-0.13100816723065684,-0.9913812889695187,0.0,2.1219364043645328e-09,15.05570863262983,2.000000018474257,2.184923735145234e-08,1
214,249.48748303542345,-77.65418210021082,0.11563254583158913,1.3220002032397949e-11,1.1477761709038754e-11,-0.07708413360187641,-0.9970245916459876,0.0,2.0062032035639277e-09,8.84196226917365,2.0001822895750685,0.0001282514436313587,1
215,251.49260164039924,-77.65418210021082,0.11563254583159004,1.4065394169511047e-11,-4.876363040664535e-12,-0.0380952188404555,-0.9992741136952853,0.0,1.705899421722279e-09,4.366447084219743,2.0000312746955813,2.1670221448628282e-05,1
216,253.49772024537504,-77.65418210021085,0.11563254583158952,1.4354762157586813e-11,-9.21866922992767e-12,-0.014510470133670806,-0.9998947175860566,0.0,1.954930439751479e-09,1.6628357510168144,2.0000000000000018,4.801288787899124e-15,1
217,255.50283885035088,-77.65418210021083,0.11563254583158922,1.4429600679741624e-11,-5.861289426596752e-12,-0.001271238496794673,-0.9999991919760157,0.0,1.7847128219727892e-09,0.14567324047760621,2.000011073991389,7.673163274110058e-06,1
218,257.5079574553267,-77.65418210021083,0.1156325458315902,1.4429612330415794e-11,6.921180498047358e-18,7.874765379596711e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000317672107668,0.00022350038739202786,1
219,259.51307606030247,-77.65418210021083,0.11563254583159012,1.4429612330415794e-11,1.922550027874599e-19,7.87476537959574e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000034192974,2.6409349541189325e-08,1
220,261.5181946652783,-77.65418210021083,0.11563254583159013,1.4429612330415794e-11,3.8451002261916116e-19,3.9373826897978974e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000007403991026,5.211323083062469e-06,1
221,263.5233132702541,-77.65418210021083,0.11563254583158902,1.4429612330415794e-11,5.57539540751757e-18,1.9686913448997395e-16,-1.0,0.0,1.6535182112420443e-09,-2.842170943040401e-14,2.000003649323096,2.5680020695779408e-06,1
222,265.5284318752299,-77.65418210021085,0.11563254583158965,1.4429612330415794e-11,-1.1919810885839867e-17,5.906074034695057e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000010512192,7.533520691254816e-09,1
223,267.53355048020575,-77.65418210021085,0.11563254583158962,1.4429612330415794e-11,-2.2109326638645842e-17,7.874765379592493e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000023662643891,1.6649324465727858e-05,1
224,269.53866908518154,-77.65418210021085,0.11563254583158956,1.4429612330415794e-11,-1.3073340973582496e-17,7.874765379593798e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000068963497,4.870263029206876e-08,0
225,271.5437876901574,-77.65418210021085,0.11563254583159002,1.4429612330415794e-11,-7.4979455632244e-18,7.874765379594603e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000153336928954,1.0789885469139239e-05,0
226,273.5489062951332,-77.65418210021085,0.11563254583158912,1.4429612330415794e-11,-4.556443836213977e-17,5.906074034690174e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0002719619137204,0.0001884422790342319,0
227,275.55402490010897,-77.65418210021086,0.11563254583158944,1.4429612330415794e-11,-3.9412277906489935e-17,3.9373826897921555e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,2.9368898005331105e-15,0
228,277.5591435050848,-77.65418210021086,0.11563254583158929,1.4429612330415794e-11,4.4218653169346475e-18,5.906074034697415e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000027,2.9642043151535454e-15,0
229,279.5642621100606,-77.65418210021086,0.11563254583159002,1.4429612330415794e-11,-1.7302951387151752e-18,7.874765379595435e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000000000002,8.975234523102118e-15,0
230,281.5693807150364,-77.65418210021086,0.11563254583158859,1.4429612330415794e-11,-3.268335251917452e-18,7.874765379595213e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000027,3.3511028181602855e-15,0
231,283.57449932001225,-77.65418210021086,0.11563254583158679,1.4429612330415794e-11,4.8063753452353355e-18,5.906074034697444e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000018,3.018405964284262e-15,0
232,285.57961792498804,-77.65418210021086,0.11563254583158963,1.4429612330415794e-11,4.0373552914749434e-18,3.937382689798425e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000013,3.0083372412568514e-15,0
233,287.58473652996383,-77.65418210021087,0.11563254583158987,1.4429612330415794e-11,-1.691844125090601e-17,3.9373826897954006e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000013,3.0083372412568514e-15,0
234,289.5898551349397,-77.65418210021087,0.11563254583158959,1.4429612330415794e-11,-1.422687105564264e-17,5.906074034694696e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,3.2690365668520586e-15,0
235,291.5949737399155,-77.65418210021087,0.11563254583158931,1.4429612330415794e-11,4.018129794604696e-17,7.874765379601455e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000000000003,3.4987949758199177e-15,0
236,293.60009234489127,-77.65418210021087,0.11563254583158959,1.4429612330415794e-11,-1.2688830945281651e-17,7.874765379593826e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000018,2.921190020900397e-15,0
237,295.6052109498671,-77.65418210021087,0.11563254583158943,1.4429612330415794e-11,-5.59462091262554e-17,5.906074034688648e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.000000000000002,2.9220013499039316e-15,0
238,297.6103295548429,-77.65418210021087,0.11563254583158866,1.4429612330415794e-11,-1.3650106010352195e-17,3.9373826897958444e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000027,2.9642043151535454e-15,0
239,299.61544815981875,-77.65418210021089,0.11563254583158893,1.4429612330415794e-11,1.1535300763788227e-18,5.906074034696861e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000027,3.3485554192226523e-15,0
240,301.62056676479455,-77.65418210021089,0.11563254583158936,1.4429612330415794e-11,1.3073340950855512e-17,7.874765379597459e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.000000000000002,3.263375893225244e-15,0
241,303.62568536977034,-77.65418210021089,0.11563254583158615,1.4429612330415794e-11,8.266965597098462e-18,7.874765379596765e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000013,2.9635645127901347e-15,0
242,305.6308039747462,-77.65418210021089,0.11563254583158931,1.4429612330415794e-11,1.538040112065905e-17,7.874765379597793e-16,-1.0,0.0,1.6535182112420443e-09,-8.526512829121202e-14,2.0000000000000018,2.953469343585874e-15,0
243,307.635922579722,-77.65418210021089,0.11563254583158916,1.4429612330415794e-11,2.5185406845164313e-17,5.906074034700299e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000013,3.010857578690225e-15,0
244,309.6410411846979,-77.6541821002109,0.11563254583158983,1.4429612330415794e-11,2.595442690460634e-17,3.9373826898015035e-16,-1.0,0.0,1.6535182112420443e-09,-5.684341886080802e-14,2.0000000000000018,3.482361284749203e-15,0
