i,x,y,z,dx,dy,dz,radius,rmse,bend
165,4.428600810861063e-17,2.415088089070427e-16,-320.94956713021145,-3.3059836609890683e-17,-2.772429378354865e-18,-1.0,2.0,1.6582024504733824e-16,0
166,-6.872921583099473e-17,-6.661338147750916e-17,-322.9518237671035,5.911639868481086e-17,2.7844833910399043e-17,-1.0,1.9999999999999996,4.1426461699091414e-16,0
167,2.810184113402511e-16,3.5301381590755045e-16,-324.9540804039956,-1.68431836005552e-16,5.539443855496541e-18,-1.0,2.0,3.48372237969457e-16,0
168,-7.432167388430614e-16,-4.443060502879126e-17,-326.95633704088766,-4.272264641589876e-16,-1.4994009660270428e-16,-1.0,2.0000000000000004,6.905935951145101e-16,0
169,-1.4298156352963037e-15,-2.4742329121046385e-16,-328.9585936777798,1.976587408381838e-16,-8.832863011585212e-17,-1.0,2.0,9.77132118678347e-16,0
170,4.8310312522916343e-17,-3.9814377678289576e-16,-330.96085031467186,3.0836121275241057e-16,4.592419875893067e-17,-1.0,2.0,2.365181968931485e-16,0
171,-1.949790657091e-16,-6.35192276924248e-17,-332.96310695156393,-6.517055071325721e-17,2.0001121110340526e-16,-1.0,1.9999999999999996,3.9553099861723575e-16,0
172,-2.126660228681447e-16,4.028037729863326e-16,-334.965363588456,2.096553501176102e-17,-6.322940290180557e-18,-1.0,2.0,3.746014131276058e-16,0
173,-1.1102230246251565e-16,-8.883952601379776e-17,-336.9676202253481,6.938364323000393e-17,7.882882631846693e-17,-1.0,1.9999999999999998,2.110996351109481e-16,0
174,6.518169742991316e-17,7.184748543354626e-16,-338.9698768622402,5.482225072774227e-17,5.5095754953093965e-17,-1.0,2.0,4.556806751403839e-16,0
175,1.0851412827545057e-16,1.3179215602502537e-16,-340.97213349913227,-5.149378259554659e-17,-2.9502235660649623e-16,-1.0,2.0,1.600001669206135e-16,0
176,-1.4102583849130796e-16,-4.629460887583299e-16,-342.97439013602434,-7.553527258525756e-17,4.6359163006291625e-17,-1.0,2.0,3.6303287396459174e-16,0
177,-1.9396787343112099e-16,3.1743803964524555e-16,-344.97664677291647,-4.38812383082575e-16,5.461263539129959e-17,-1.0,1.9999999999999996,4.760334864542066e-16,0
178,-1.8982558512463562e-15,-2.4424906541753397e-16,-346.97890340980854,-2.731638460938998e-16,-3.7651670499984436e-17,-1.0,2.0000000000000004,1.4818622381648283e-15,0
179,-1.287856121032071e-15,1.666614253479111e-16,-348.9811600467006,6.371750972254099e-16,-1.1147645761270316e-18,-1.0,2.000000000000001,1.350995556413883e-15,0
180,6.533202833174986e-16,-2.48713154959779e-16,-350.9834166835927,3.6081063984751947e-16,4.731952614980259e-15,-1.0,1.9999999999999998,5.288707661687597e-16,0
181,1.5701487555989055e-16,1.9115828482954207e-14,-352.9856733204848,-2.2060192298767127e-16,-1.894792720470785e-16,-1.0,1.9999999999999998,1.3237321357523346e-14,0
182,-2.300830455089504e-16,-1.007485414979272e-15,-354.9879299573769,-6.693377189610845e-17,-4.795755862439729e-15,-1.0,2.0,7.473020972066077e-16,0
183,-1.1102230246251565e-16,-8.883952601379776e-17,-356.99018659426895,5.945350991311584e-17,5.809598692750348e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
184,7.999324111179034e-18,1.3189760930685043e-15,-358.992443231161,0.0,0.0,-1.0,2.0,9.10841018322691e-16,0
185,-1.1102230246251565e-16,-8.883952601379776e-17,-360.99469986805315,-9.352533060397955e-17,-1.8876627019917364e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
186,-3.6652410372751257e-16,5.63059058413179e-16,-362.9969565049452,-4.0129564802798996e-16,2.1195882689601128e-17,-1.0,2.0,5.306605200699087e-16,0
187,-1.7180160517024101e-15,-3.960332433718535e-18,-364.9992131418373,-3.4151465171362524e-16,-6.468334932656375e-17,-1.0,2.0000000000000004,1.2200802016892467e-15,0
188,-1.7341240597064928e-15,3.040337274421379e-16,-367.00146977872936,5.503041447397609e-16,-6.390670518715169e-17,-1.0,2.0000000000000004,1.3774064044651427e-15,0
189,4.856842005264231e-16,-2.5987558163948094e-16,-369.0037264156215,1.23471190698631e-16,-3.156389674859753e-17,-1.0,2.0,3.6692958174341007e-16,0
190,-1.239682037623885e-15,1.776356839400252e-16,-371.00598305251356,-6.620087274854494e-17,6.619486983262596e-17,-1.0,2.0,9.7616129666152e-16,0
191,2.205819268687801e-16,5.2026532616831496e-18,-373.0082396894056,-3.52756963399271e-17,-5.4226324913428874e-17,-1.0,1.9999999999999998,1.714428590536638e-16,0
192,-1.3809440318591057e-15,-3.9514353964338567e-17,-375.0104963262978,-1.1258094329320023e-16,-6.975700478453065e-17,-1.0,2.0000000000000004,1.177368032900323e-15,0
193,-2.302499549239863e-16,-2.7414019833739766e-16,-377.0127529631898,-1.3542778966535706e-16,1.0257832049864617e-16,-1.0,2.0000000000000004,5.719368790621121e-16,0
194,-1.923266413213267e-15,3.7126189207496805e-16,-379.0150096000819,1.78956143333835e-16,1.0172695991776837e-16,-1.0,2.0000000000000004,1.526925394701305e-15,0
195,4.863822964815835e-16,1.3322676295501885e-16,-381.017266236974,2.1804595716709449e-16,-7.341194236909291e-17,-1.0,1.9999999999999996,5.551115123125783e-16,0
196,-1.0500984834426566e-15,7.728279440365491e-17,-383.0195228738661,-1.491828240038696e-16,-5.5454002468312666e-17,-1.0,2.0000000000000004,8.319552826452395e-16,0
197,-1.1102230246251565e-16,-8.883952601379776e-17,-385.02177951075817,2.17128312090781e-16,2.7230492907903843e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
198,-1.806052755607784e-16,1.1677314974175134e-15,-387.02403614765024,-3.0933918492550477e-16,6.07185445609975e-18,-1.0,2.0000000000000004,9.155133597044475e-16,0
199,-1.3497751745982668e-15,-6.452470424786092e-17,-389.0262927845423,-2.635521345852594e-16,-2.399595297901386e-16,-1.0,2.0000000000000004,1.0675562992245468e-15,0
200,-1.2360032968416092e-15,2.0681037520188857e-16,-391.02854942143443,4.4222419559008176e-16,5.67568418087912e-17,-1.0,2.000000000000001,1.350995556413883e-15,0
201,4.2111748663075504e-16,1.6275882215351338e-16,-393.0308060583265,4.3011109604735307e-16,-1.837517001843633e-17,-1.0,2.0,3.7712401006848444e-16,0
202,4.863822964818865e-16,1.3322676295501885e-16,-395.03306269521863,-8.379543408187587e-18,-2.245041048369781e-16,-1.0,1.9999999999999996,5.551115123125783e-16,0
203,3.8756149382441745e-16,-7.362708456851918e-16,-397.03531933211065,-1.5834745742674942e-16,-4.782711737744126e-17,-1.0,1.9999999999999996,6.718031409561581e-16,0
204,-1.4772219865350078e-16,-5.829756342977683e-17,-399.0375759690028,-4.206473489977888e-16,1.8016881704759578e-16,-1.0,1.9999999999999996,4.0500613807557077e-16,0
205,-1.2969263988193618e-15,-1.478242629609775e-17,-401.03983260589484,5.340583778867344e-17,-3.9965781290348884e-20,-1.0,2.0,9.435639717332581e-16,0
206,6.614218766880472e-17,-5.845760693145119e-17,-403.0420892427869,1.3827140082196853e-16,-7.403690962092103e-18,-1.0,2.0000000000000004,5.06901059648438e-16,0
207,-7.432167388430614e-16,-4.443060502879126e-17,-405.044345879679,-4.465507401163526e-16,2.588057983589875e-17,-1.0,2.0000000000000004,6.905935951145101e-16,0
208,-1.7220761785452873e-15,4.518151855463702e-17,-407.0466025165711,3.070533049233758e-16,4.4364284954892755e-17,-1.0,2.0000000000000004,1.2274406506861977e-15,0
209,4.863822964818865e-16,1.3322676295501885e-16,-409.0488591534631,1.2600680544023668e-16,4.5020681001402124e-17,-1.0,1.9999999999999996,5.551115123125783e-16,0
210,-1.2174802535727238e-15,2.254674332195533e-16,-411.05111579035525,-1.840257374201034e-16,-5.693362897699654e-17,-1.0,2.0000000000000004,1.0917072450843796e-15,0
211,-2.5055121173484306e-16,-9.47647100080685e-17,-413.0533724272473,1.0322361510049925e-16,-1.0445508780365959e-16,-1.0,1.9999999999999998,2.3247485285219787e-16,0
212,-8.041199167347836e-16,-1.9282435240449542e-16,-415.05562906413945,-1.402369650558006e-16,1.0748006970002424e-16,-1.0,1.9999999999999998,6.802185396739569e-16,0
213,-8.121319997760074e-16,3.3564065577292936e-16,-417.0578857010315,-1.6003007446072539e-16,-7.383513506278652e-17,-1.0,2.0,6.905935951145101e-16,0
214,-1.4449624741174229e-15,-4.884981308350689e-16,-419.0601423379236,-6.626555782366566e-17,2.1439829112266067e-17,-1.0,2.0000000000000004,1.2427938509727423e-15,0
215,-1.077493305675587e-15,4.214967360406625e-16,-421.06239897481566,2.9317798898606917e-16,2.9371752525567847e-16,-1.0,2.0,7.37724997944614e-16,0
216,-2.7092732564135135e-16,6.876975977943408e-16,-423.0646556117078,2.4134543629562564e-16,-1.2744027230360532e-16,-1.0,2.0,4.740375301311197e-16,0
217,-1.1102230246251565e-16,-8.883952601379776e-17,-425.06691224859986,-1.2498560268129006e-16,-1.6450319362808838e-16,-1.0,1.9999999999999998,2.110996351109481e-16,0
218,-7.71433830610481e-16,2.894237533078752e-17,-427.0691688854919,-2.389572889657496e-16,1.1644744879212186e-16,-1.0,2.0000000000000004,8.204794877338307e-16,0
219,-1.0679299379933327e-15,3.7747582837255326e-16,-429.071425522384,2.516982369582389e-16,-1.182090515683259e-16,-1.0,2.0000000000000004,9.639435273594668e-16,0
220,2.364951002768814e-16,-4.444273407560211e-16,-431.07368215927613,3.326915254025152e-16,-1.718906214580053e-16,-1.0,2.0000000000000004,6.204425447580382e-16,0
221,2.6433769155655223e-16,-3.108624468950439e-16,-433.0759387961682,-2.418603561122884e-16,9.538389930704011e-17,-1.0,2.0,2.5015576816627496e-16,1
222,-7.320379061769368e-16,-6.246124987568904e-17,-435.0781954330603,-5.1781155076103145e-17,1.361429483798212e-17,-1.0,2.0000000000000004,8.053165132442105e-16,1
223,5.697936872242212e-17,-2.563438225031336e-16,-437.08045206995234,-1.5334180558413623e-16,1.2928266097988317e-16,-1.0,2.0000000000000004,5.386408253178309e-16,1
224,-1.346097202064655e-15,4.552528820884029e-16,-439.0827087068445,-3.1229233715458366e-16,-1.0049770544335357e-17,-1.0,2.0000000000000004,1.1136338560853705e-15,1
225,-1.1935994407141982e-15,-2.9658826204641e-16,-441.08496534373654,-7.595073052641062e-17,-1.1368494769857737e-16,-1.0,2.0000000000000004,1.0768414946824015e-15,1
226,-1.6502429106112643e-15,3.944304526105059e-31,-443.0872219806286,2.968063369960406e-16,1.2801488608940495e-16,-1.0,2.0000000000000004,1.355199909595506e-15,1
227,-5.0345244702875725e-18,2.160490485405842e-16,-445.08947861752074,4.3446501173276177e-16,1.0490150122078355e-16,-1.0,2.0,1.6582024504733824e-16,1
228,8.915181811237709e-17,4.1997655353398514e-16,-447.09075432903677,-6.111327998602111e-18,-3.3471334009201826e-17,-1.0,2.0,3.2441434006205617e-16,1
229,-2.94607815486992e-17,8.226807500207392e-17,-449.0863606510164,-0.0029402928819228266,1.4669882942142558e-11,-0.9999956773295414,2.0000044889465927,3.1103889218598713e-06,1
230,-0.011739689118530362,5.857277044028081e-11,-451.0834308558887,-0.023347857079139066,3.4238216646896905e-10,-0.9997274016299704,2.0000014662900156,1.0169728496596386e-06,1
231,-0.09222996753844823,1.3524966301157541e-09,-453.0355378918696,-0.0607577167210682,-1.97122033010562e-10,-0.9981525433814425,1.9999999978821243,1.3996253323972177e-08,1
232,-0.24939281722076678,-7.124678527269807e-10,-454.9876933440073,-0.09988297895535406,-1.6801399306789762e-10,-0.9949991912132412,2.000000007505537,9.133952381404871e-09,1
233,-0.48468597117620854,6.923431088223749e-10,-456.94504690221754,-0.13897242406294102,-6.174545023596424e-10,-0.9902962513056738,2.000000000884871,1.3626455315861106e-08,1
234,-0.7982417419494997,-3.151003713161571e-09,-458.8987068875708,-0.1780663686090984,-4.358658606845504e-10,-0.9840184796894663,2.0000000021985405,1.904681901821292e-08,1
235,-1.1908821189706205,-1.03626400646193e-09,-460.8475809132341,-0.21702265656409633,2.4330603162997434e-10,-0.9761665670047619,2.000000001980915,6.584064598075651e-09,1
236,-1.6625340995287736,-2.1820378594576247e-09,-462.7862885665714,-0.2476359551170035,1.3095042267561284e-10,-0.9688531538542305,2.0000363225212587,2.518587508949708e-05,1
237,-1.9719979483844192,-6.232082853247475e-10,-463.9036255594788,-0.2860961770270204,6.784117763988404e-10,-0.9582009066425078,2.0000363596270043,2.5212718111331235e-05,1
238,-2.565089244318763,-4.183436062841783e-11,-465.80915020358987,-0.3143565273473447,2.2027905560345123e-10,-0.9493049950959482,2.00000192224943,1.3355856106071035e-06,1
239,-3.166025603101024,2.1348273669674622e-10,-467.5093926369753,-0.35200846952401865,8.91102301623882e-11,-0.9359968148361179,2.0000019621536036,1.3632789276933037e-06,1
240,-3.9028463638234814,2.968161411098791e-10,-469.3662703051996,-0.3867677396801153,-2.3500322904698113e-11,-0.9221771606056695,2.0000001897041,1.3210512267457145e-07,1
241,-4.68765490953188,1.2102730059457278e-10,-471.1374402979807,-0.42286739877364815,-8.397128200086305e-11,-0.9061915708361055,2.0000000087152223,6.583003875049803e-09,1
242,-5.546474991384814,-2.9568922836660896e-11,-472.88851489582186,-0.4579829323593954,9.694454281025535e-11,-0.8889609854585799,2.0000000296088163,2.0791135132077507e-08,1
243,-6.484707503067006,5.01422354158565e-10,-474.6255826098349,-0.49259568403558057,-1.986703595834058e-11,-0.8702582904342356,2.000000004372376,5.627404372094658e-09,1
244,-7.495867966091672,-1.0819052180836494e-10,-476.33246589363523,-0.5266875511264062,-2.674194846872651e-10,-0.8500589529488348,2.0000000010251697,8.232306155043194e-10,1
245,-8.576463833296101,-5.606426191351321e-10,-478.00161872858473,-0.5599533167374698,1.614470896971963e-11,-0.8285241596204101,2.0000000044528745,4.721893076325689e-09,1
246,-9.716917774942392,-4.4152678475153384e-11,-479.6187995420809,-0.5925447659003671,1.3479220976423474e-10,-0.8055375226543324,2.0000000227842962,1.586309533095019e-08,1
247,-10.933541687950346,-2.4454045884601816e-11,-481.2059583245248,-0.6241115792106144,4.0164415402355264e-11,-0.7813352268362362,2.0000000000233764,2.2103965645461728e-10,1
248,-12.212024275443424,1.1641875986603743e-10,-482.7424631120075,-0.6548655986976389,6.7962619581126464e-12,-0.7557453589949348,2.0000000001577223,1.1079660728485961e-09,1
249,-13.552377284684516,2.724496973706742e-12,-484.2282164063948,-0.6844790000644898,-5.4531627599333383e-11,-0.7290325770983873,2.000000007053767,5.069656696114174e-09,1
250,-14.942758139205974,-1.0113555826141152e-10,-485.6509437898385,-0.7129848722663683,-1.6585418545341375e-11,-0.7011794149283838,2.0000000011722228,9.87876520397983e-10,1
251,-16.385041753765858,-6.316880265394564e-11,-487.0139781979533,-0.7403778310721986,2.502673846841602e-11,-0.6721909455332071,2.0000000110655938,7.758726795512587e-09,1
252,-17.89148028590981,-1.4609125812293372e-12,-488.3280962446022,-0.7664934625373017,2.4234208615082433e-10,-0.6422521092900965,2.000000005894243,4.113576273929507e-09,1
253,-19.440806181705025,9.029716309524524e-10,-489.5744320638492,-0.791490427368573,-2.6625483346524082e-11,-0.6111815633540607,1.999999999559292,2.0869351306978615e-09,1
254,-21.038699836142495,-1.0733236575997257e-10,-490.7583499765705,-0.8151926945391669,-2.450256166142365e-10,-0.5791898400092774,2.0000000009426406,9.181052330279509e-10,1
255,-22.686125102565537,-7.248641107921588e-11,-491.88021296589085,-0.8375622176663725,2.502562941793779e-12,-0.5463419547662324,2.0000000030151,2.270964642666343e-09,1
256,-24.370345091130787,-9.737769997577893e-11,-492.93158265445976,-0.8585778708796522,7.13668994528718e-11,-0.5126831766654366,2.000000005638345,4.121720101364204e-09,1
257,-26.085763549643794,2.1009908693760843e-10,-493.91024133917784,-0.8780062469907772,6.207810499299833e-11,-0.4786491724062314,2.0000000894558845,6.221121290717392e-08,1
258,-27.80129543487472,1.4520245978353642e-10,-494.8019811262569,-0.8956148077486573,-9.256627924456772e-10,-0.44483043526869376,2.0000004746203643,3.297396903362251e-07,1
259,-29.462825218426133,-3.2802634076758075e-09,-495.5875470280262,-0.9124098550587353,-3.3792075666194307e-10,-0.4092777252571872,2.00000134054814,9.326867281344942e-07,1
260,-31.30105100807672,-1.1509694796922164e-09,-496.3718589525591,-0.9270120368831457,8.355827314902045e-10,-0.37503157663556985,2.000000668843894,4.6503886595003787e-07,1
261,-33.06230100052556,-3.579657631511829e-11,-497.04374934678043,-0.9408766317976731,2.8523094842912534e-10,-0.3387494114195123,1.9999999999843094,1.9667771031994624e-10,1
262,-34.848089546795244,-7.566892240203836e-11,-497.6489203404878,-0.9529868089132866,3.2568050220653976e-10,-0.30301178531085365,2.000000000359324,6.861294181117909e-10,1
263,-36.65809695073313,1.1930563521228477e-09,-498.18706900272446,-0.9640458821294846,2.2698008551796406e-11,-0.26573584091948144,2.0000006784761304,4.721369635907538e-07,1
264,-38.59844197651588,1.2631368175434255e-11,-498.6826917357401,-0.9736527135430527,-2.1165875751811465e-10,-0.22803594762723287,1.9999999999946183,1.7538594164722608e-10,1
265,-40.55659590560184,3.4557610223938384e-10,-499.1001234123016,-0.982002493455152,-2.185045051829207e-11,-0.18886795082243066,1.999999999125963,5.953501851604722e-09,1
266,-42.529905023524094,-7.484726792343632e-11,-499.43882766652575,-0.9887765230871973,7.614731328201667e-11,-0.14940209968937246,1.9999999999144875,6.483676077028794e-10,1
267,-44.51517207718573,6.504325919011456e-10,-499.698256132897,-0.9939650247761479,1.639965377042436e-11,-0.10969744537477481,1.9999999996613391,3.198903902754777e-09,1
268,-46.509144685798624,-9.19289266456891e-12,-499.8779904283984,-0.9975598801135881,-1.2779219452852136e-10,-0.06981608401911403,2.0000000000039724,1.6775172236268767e-10,1
269,-48.50881626230767,1.3882765994990423e-10,-499.97775875076405,-0.9995355146615068,2.2964545145974442e-12,-0.030475480805997768,2.000000220997688,1.5335786340658436e-07,1
270,-50.5108173983875,1.0371477981996335e-15,-499.99999999999994,-0.9999845746493031,-3.466952909686418e-11,-0.005554319350942318,2.0000160188826674,1.1099476049726687e-05,1
271,-52.513070384470666,-8.631633676753965e-17,-499.99999999999994,-1.0,-1.7027713615855142e-16,0.0,2.0000000000000018,8.316646173529459e-15,1
272,-54.51532702136274,3.552713678800501e-16,-499.99999999999994,-1.0,1.5770945435712101e-16,0.0,2.000000000000002,8.310601642617498e-15,1
273,-56.51758365825481,5.452332666068056e-16,-499.99999999999994,-1.0,-1.0294020892242042e-16,0.0,2.000000000000002,8.302040540933687e-15,1
274,-58.51984029514687,-5.695406515589442e-17,-499.99999999999994,-1.0,1.9653683460004083e-16,0.0,2.0000000000000018,8.316646173529459e-15,1
275,-60.52209693203895,1.3322676295501875e-15,-499.99999999999994,-1.0,-7.652749246242192e-17,0.0,2.0000000000000027,8.37294573916561e-15,1
276,-62.524353568931076,-3.6340942453108375e-16,-499.99999999999994,-1.0,-2.2780468690111713e-16,0.0,2.0000000000000018,8.306322194737668e-15,1
277,-64.52661020582312,4.2002073702441714e-16,-499.99999999999994,-1.0,2.3491628895194603e-16,0.0,2.000000000000002,8.310601642617498e-15,1
278,-66.52886684271516,5.773159728050815e-16,-499.99999999999994,-1.0,-1.220877394233842e-17,0.0,2.000000000000002,8.342599117382509e-15,1
279,-68.53112347960722,3.711305397156935e-16,-499.99999999999994,-1.0,-4.7342140816749134e-17,0.0,2.000000000000002,8.310601642617498e-15,0
280,-70.53338011649933,3.877337414950503e-16,-499.99999999999994,-1.0,5.148826311531948e-17,0.0,2.000000000000002,8.310601642617498e-15,0
281,-72.53563675339137,5.773159728050815e-16,-499.99999999999994,-1.0,-6.909989307415948e-17,0.0,2.000000000000002,8.342599117382509e-15,0
282,-74.53789339028344,1.1102230246251575e-16,-499.99999999999994,-1.0,-1.923809055313922e-15,0.0,2.0000000000000018,8.297356737716908e-15,0
283,-76.5401500271755,-7.126602925425621e-15,-499.99999999999994,-1.0,7.333859867863578e-17,0.0,2.0000000000000018,9.746108342289596e-15,0
284,-78.54240666406771,4.047076943518502e-16,-499.99999999999994,-1.0,1.9238090553138536e-15,0.0,2.000000000000002,8.310601642617498e-15,0
285,-80.54466330095977,5.773159728050815e-16,-499.99999999999994,-1.0,-7.689596971130956e-17,0.0,2.000000000000002,8.342599117382509e-15,0
286,-82.54691993785184,9.677676294240883e-17,-499.99999999999994,-1.0,-3.6350449372840204e-17,0.0,2.0000000000000013,8.322230607720265e-15,0
287,-84.54917657474388,4.3175011578352554e-16,-499.99999999999994,-1.0,1.64358274977259e-16,0.0,2.000000000000002,8.310601642617498e-15,0
288,-86.55143321163598,7.549516567451064e-16,-499.99999999999994,-1.0,-8.25219747980028e-17,0.0,2.0000000000000013,8.37979394235408e-15,0
289,-88.55368984852811,1.0128977232603591e-16,-499.99999999999994,-1.0,7.682103905284397e-17,0.0,2.0000000000000013,8.322230607720265e-15,0
290,-90.55594648542014,1.062582527338111e-15,-499.99999999999994,-1.0,6.342383660374431e-17,0.0,2.000000000000002,8.338279236373645e-15,0
291,-92.5582031223123,3.552713678800501e-16,-499.99999999999994,-1.0,-4.609542653078642e-16,0.0,2.000000000000002,8.310601642617498e-15,0
292,-94.56045975920435,-7.833149466946803e-16,-499.99999999999994,-1.0,-1.1143172780930438e-16,0.0,2.0000000000000018,8.297642411165264e-15,0
293,-96.56271639609645,-9.095846525301075e-17,-499.99999999999994,-1.0,2.2333232231043865e-16,0.0,2.0000000000000018,8.316646173529459e-15,0
294,-98.56497303298852,1.1102230246251575e-16,-499.99999999999994,-1.0,5.590793518244788e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
295,-100.56722966988056,1.329256032949636e-16,-499.99999999999994,-1.0,1.1543862896069172e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
296,-102.56948630677266,5.732978244430481e-16,-499.99999999999994,-1.0,-1.2065480755582162e-16,0.0,2.0000000000000018,8.303182531164532e-15,0
297,-104.57174294366472,-3.502381751081969e-16,-499.99999999999994,-1.0,-5.4445182636882535e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
298,-106.5739995805568,3.552713678800501e-16,-499.99999999999994,-1.0,1.3001130751025623e-16,0.0,2.000000000000002,8.310601642617498e-15,0
299,-108.57625621744896,1.7039383155866894e-16,-499.99999999999994,-1.0,5.206146756408611e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
300,-110.57851285434106,5.637522057931214e-16,-499.99999999999994,-1.0,-1.4826156648538107e-17,0.0,2.000000000000002,8.302040540933687e-15,0
301,-112.58076949123313,1.1102229046039467e-16,-499.99999999999994,-1.0,-1.1690138557621853e-16,0.0,2.0000000000000018,8.297356737716908e-15,0
302,-114.58302612812514,9.561905552940301e-17,-499.99999999999994,-1.0,-4.754092740458703e-17,0.0,2.0000000000000013,8.322230607720265e-15,0
303,-116.58528276501727,-7.935598437928234e-17,-499.99999999999994,-1.0,6.483991801212835e-17,0.0,2.0000000000000018,8.316646173529459e-15,0
304,-118.58753940190934,3.552713678800501e-16,-499.99999999999994,-1.0,-1.2033257670712215e-16,0.0,2.000000000000002,8.310601642617498e-15,0
305,-120.58979603880142,-5.612293850716031e-16,-499.99999999999994,-1.0,2.136105532866192e-18,0.0,2.0000000000000018,8.342599117382509e-15,0
306,-122.59205267569345,3.6382543084061646e-16,-499.99999999999994,-1.0,2.8431554099975953e-16,0.0,2.000000000000002,8.310601642617498e-15,0
307,-124.59430931258566,5.773159728050815e-16,-499.99999999999994,-1.0,-2.824075756496531e-16,0.0,2.000000000000002,8.342599117382509e-15,0
308,-126.59656594947774,-7.670794544656587e-16,-499.99999999999994,-1.0,-2.965076950514463e-16,0.0,2.0000000000000018,8.297642411165264e-15,0
309,-128.5988225863698,-6.100530278075755e-16,-499.99999999999994,-1.0,1.744763235491193e-16,0.0,2.0000000000000018,8.309289512910709e-15,0
310,-130.60107922326185,-6.838670085215882e-17,-499.99999999999994,-1.0,1.8006566116053783e-16,0.0,2.0000000000000018,8.314365734716239e-15,0
311,-132.60333586015395,1.1102230246251575e-16,-499.99999999999994,-1.0,4.988244149867736e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
312,-134.60559249704596,1.3136819825805414e-16,-499.99999999999994,-1.0,-4.4436034493568826e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
313,-136.6078491339381,-6.692238750131057e-17,-499.99999999999994,-1.0,1.1136129263609962e-16,0.0,2.0000000000000013,8.356736768311051e-15,0
314,-138.61010577083016,5.773159728050815e-16,-499.99999999999994,-1.0,1.3202136257123204e-16,0.0,2.000000000000002,8.342599117382509e-15,0
315,-140.61236240772234,4.61758911338272e-16,-499.99999999999994,-1.0,-4.3364979240318844e-17,0.0,2.0000000000000018,8.323996332411284e-15,0
316,-142.61461904461441,4.0366033781984604e-16,-499.99999999999994,-1.0,-2.65918817538578e-17,0.0,2.000000000000002,8.310601642617498e-15,0
317,-144.61687568150649,3.552713678800501e-16,-499.99999999999994,-1.0,4.3978358432258896e-17,0.0,2.000000000000002,8.310601642617498e-15,0
318,-146.61913231839856,5.797722579210635e-16,-499.99999999999994,-1.0,-5.2898333505617213e-17,0.0,2.0000000000000018,8.303182531164532e-15,0
319,-148.6213889552906,1.4343928919574709e-16,-499.99999999999994,-1.0,-1.6695914189323665e-16,0.0,2.0000000000000018,8.296899639740403e-15,0
320,-150.6236455921827,-8.88178419700126e-17,-499.99999999999994,-1.0,-2.0206592732900013e-19,0.0,2.0000000000000018,8.307349463280572e-15,0
321,-152.62590222907477,1.426301135075786e-16,-499.99999999999994,-1.0,-6.331885462303347e-17,0.0,2.0000000000000018,8.296899639740403e-15,0
322,-154.62815886596698,-3.4237903578876745e-16,-499.99999999999994,-1.0,6.135799528009624e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
323,-156.63041550285905,3.883390200595174e-16,-499.99999999999994,-1.0,1.132225834334259e-16,0.0,2.000000000000002,8.310601642617498e-15,0
324,-158.6326721397511,1.1102230246251575e-16,-499.99999999999994,-1.0,4.8294118179692025e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
325,-160.63492877664316,5.817334573557927e-16,-499.99999999999994,-1.0,1.5673237542651503e-16,0.0,2.000000000000002,8.342599117382509e-15,0
326,-162.63718541353524,7.386591802897146e-16,-499.99999999999994,-1.0,-1.1754516334780194e-16,0.0,2.0000000000000013,8.37979394235408e-15,0
327,-164.6394420504273,1.1102229046039467e-16,-499.99999999999994,-1.0,8.036786180375885e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
328,-166.64169868731935,1.0604933496685141e-15,-499.99999999999994,-1.0,7.174229165410995e-17,0.0,2.000000000000002,8.338279236373645e-15,0
329,-168.64395532421142,3.9831524968096917e-16,-499.99999999999994,-1.0,-2.3710024022741347e-16,0.0,2.000000000000002,8.310601642617498e-15,0
330,-170.64621196110363,1.1102229046039467e-16,-499.99999999999994,-1.0,-7.49546758786374e-17,0.0,2.0000000000000018,8.297356737716908e-15,0
331,-172.64846859799573,9.815825519276489e-17,-499.99999999999994,-1.0,-1.1601436574171807e-16,0.0,2.0000000000000013,8.322230607720265e-15,0
332,-174.6507252348878,-3.535587771019668e-16,-499.99999999999994,-1.0,6.420583354548931e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
333,-176.65298187177984,3.552713678800501e-16,-499.99999999999994,-1.0,2.028967112533834e-16,0.0,2.000000000000002,8.310601642617498e-15,0
334,-178.65523850867189,4.589437963193437e-16,-499.99999999999994,-1.0,-1.818596239653695e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
335,-180.65749514556393,-3.729879102546543e-16,-499.99999999999994,-1.0,3.8716636375022156e-19,0.0,2.0000000000000018,8.333160691619825e-15,0
336,-182.65975178245606,4.604942091621442e-16,-499.99999999999994,-1.0,1.2086617764155604e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
