i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
83,11.227212769670817,-97.93129144138415,0.11563254583158941,-1.1169264229686657e-10,-3.697785493223493e-32,4.130154323851539e-42,-1.0,-90.0,1.2799034720956115e-08,90.0,1.999999999999996,2.4901610042521063e-15,0
84,13.232798929557802,-97.93129144138415,0.11563254583158923,-1.1169264229686657e-10,3.45978350005068e-18,-3.8643236089576163e-28,-1.0,-90.00000177479006,1.2799034720956115e-08,90.00000177479006,1.9999999999999958,2.544026879431029e-15,0
85,15.238385089444847,-97.93129144138415,0.1156325458315895,-1.1169264229686657e-10,-1.9221019444730348e-19,2.146846449421384e-29,-1.0,-89.99999990140056,1.2799034720956115e-08,89.99999990140054,1.9999999999999958,2.544026879431029e-15,0
86,17.243971249331878,-97.93129144138415,0.11563254583158948,-1.1169264229686657e-10,1.92210194447222e-19,-2.1468464494204736e-29,-1.0,-90.00000009859944,1.2799034720956115e-08,90.00000009859946,1.999999999999996,2.5106377756969153e-15,0
87,19.24955740921891,-97.93129144138415,0.11563254583158922,-1.1169264229686657e-10,6.7273568056541315e-18,-7.513962572973178e-28,-1.0,-90.0000034509807,1.2799034720956115e-08,90.00000345098067,1.9999999999999958,2.544026879431029e-15,0
88,21.25514356910594,-97.93129144138415,0.11563254583158947,-1.1169264229686657e-10,9.802719916810356e-18,-1.0948916892046688e-27,-1.0,-90.00000502857188,1.2799034720956115e-08,90.00000502857188,1.9999999999999958,2.544026879431029e-15,0
89,23.26072972899297,-97.93129144138415,0.11563254583158947,-1.1169264229686657e-10,7.496197583443204e-18,-8.372701152741574e-28,-1.0,-90.0000038453785,1.2799034720956115e-08,90.0000038453785,1.9999999999999958,2.544026879431029e-15,0
90,25.266315888879973,-97.93129144138415,0.11563254583158941,-1.1169264229686657e-10,5.766305833417574e-19,-6.440539348262442e-29,-1.0,-90.00000029579836,1.2799034720956115e-08,90.00000029579837,1.9999999999999958,2.544772163431031e-15,0
91,27.271902048767004,-97.93129144138415,0.11563254583158948,-1.1169264229686657e-10,-3.844203888945878e-19,4.293692898842554e-29,-1.0,-89.9999998028011,1.2799034720956115e-08,89.99999980280109,1.999999999999996,2.5106377756969153e-15,0
92,29.277488208654034,-97.93129144138415,0.11563254583158986,-1.1169264229686657e-10,5.189675250076011e-18,-5.796485413436414e-28,-1.0,-90.00000266218511,1.2799034720956115e-08,90.00000266218512,1.9999999999999958,2.544772163431031e-15,0
93,31.283074368541065,-97.93129144138415,0.1156325458315895,-1.1169264229686657e-10,1.9221019444719905e-19,-2.1468464494202175e-29,-1.0,-90.00000009859944,1.2799034720956115e-08,90.00000009859946,1.9999999999999958,2.544772163431031e-15,0
94,33.288660528428096,-97.93129144138415,0.11563254583158977,-1.1169264229686657e-10,2.1143121609035327e-18,1.968232391137602e-16,-1.0,-90.00000108459396,1.2799034720956115e-08,90.00000108459392,1.999999999999996,2.5106377756969153e-15,0
