i,x,y,z,qx,qy,qz,qw,o,a,t,radius,rmse,bend
75,4.4515426739606285,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,-7.898928952417047e-18,1.582722459758998e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
76,6.452479564504671,75.27368355843487,0.11563254583158898,2.0037178069245576e-11,7.706272148699116e-19,-1.544119472935519e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
77,8.45341645504871,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,2.889852055762296e-18,-5.790448023508452e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.3952570666329783e-15,0
78,10.45435334559275,75.27368355843487,0.11563254583158926,2.0037178069245576e-11,1.3485976260224206e-17,-2.702209077637309e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999998,2.475075345743422e-15,0
79,12.45529023613679,75.27368355843487,0.1156325458315899,2.0037178069245576e-11,1.3293319456506717e-17,-2.663606090813919e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.3916918097821057e-15,0
80,14.456227126680826,75.27368355843487,0.11563254583158908,2.0037178069245576e-11,-1.7339112334573512e-18,3.4742688141050186e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,0
81,16.45716401722487,75.27368355843487,0.11563254583158927,2.0037178069245576e-11,4.81642009293723e-18,-9.650746705847559e-29,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.3555412414322478e-15,0
82,18.45810090776888,75.27368355843487,0.11563254583158906,2.0037178069245576e-11,5.2017337003722034e-18,-1.0422806442315355e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.999999999999997,2.4444308329340344e-15,0
83,20.45903779831292,75.27368355843487,0.11563254583158894,2.0037178069245576e-11,1.6183171512269018e-17,-3.2426508931647655e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999978,2.417518847816094e-15,0
84,22.459974688856963,75.27368355843487,0.11563254583158894,2.0037178069245576e-11,1.9458337175466355e-17,-3.8989016691624034e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
85,24.460911579401,75.27368355843487,0.11563254583158929,2.0037178069245576e-11,8.284242559852037e-18,-1.6599284334057806e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999978,2.417518847816094e-15,0
86,26.46184846994504,75.27368355843487,0.11563254583158925,2.0037178069245576e-11,6.165017718959666e-18,-1.2352955783484899e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999976,2.387525614589922e-15,0
87,28.46278536048908,75.27368355843487,0.11563254583158954,2.0037178069245576e-11,-7.128301737547037e-18,1.428310512465426e-28,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999976,2.387525614589922e-15,0
88,30.46372225103312,75.27368355843487,0.11563254583158845,2.0037178069245576e-11,-2.747286021011369e-16,5.504785921015395e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999973,2.345052394619758e-15,0
89,32.46465914157713,75.27368355843487,0.11563254583158912,2.0037178069245576e-11,-2.7010483881191716e-16,5.4121387526392576e-27,1.0,0.0,2.2961046397540485e-09,0.0,1.9999999999999971,2.364380076394814e-15,0
