i,x,y,z,dx,dy,dz,radius,rmse,bend
162,-1.5638383004228591e-15,-2.2204460492502973e-16,-318.8038052052167,2.0248050156592725e-16,7.724184586606514e-17,-1.0,2.0,1.205224457828626e-15,0
163,3.327388718227272e-16,-2.680600733974098e-16,-320.8056728194624,1.1968283008678243e-16,1.0742828597804829e-16,-1.0,1.999999999999999,6.582587696306643e-16,0
164,-1.0846599373588518e-15,2.0806980818173634e-16,-322.80754043370814,-3.413377628858647e-17,3.05427758027795e-16,-1.0,2.0,9.60494702251365e-16,0
165,1.9607626921466738e-16,9.547918011776356e-16,-324.80940804795387,1.3077815382683889e-18,-7.987662931403309e-17,-1.0,1.9999999999999991,7.396503383165477e-16,0
166,-1.079423926342916e-15,-1.117350665360108e-16,-326.8112756621996,5.3490726254323574e-17,-5.379558199667384e-16,-1.0,1.9999999999999993,7.783751864061265e-16,0
167,4.1023897431669216e-16,-1.1990408665951687e-15,-328.81314327644526,3.9151700962265223e-16,-5.3907639543750564e-17,-1.0,1.9999999999999993,8.460811695594043e-16,0
168,4.881065176369007e-16,-3.2756698206214065e-16,-330.815010890691,-2.0554001156659868e-16,1.1539060044160325e-16,-1.0,1.9999999999999993,4.3979839222009747e-16,0
169,-4.126888108570392e-16,-7.370474545703407e-16,-332.8168785049367,-3.5089747856014115e-16,-1.0071714597932548e-16,-1.0,1.999999999999999,8.302440255382255e-16,0
170,-9.167940788631598e-16,-7.308117675326821e-16,-334.81874611918244,1.1063102484550709e-16,1.7854402283918754e-16,-1.0,1.9999999999999993,7.8202099177169e-16,0
171,3.024852068103044e-17,-2.2204460492503446e-17,-336.82061373342816,8.40703905457833e-17,2.681502159165411e-16,-1.0,1.9999999999999993,1.9229626863835638e-16,0
172,-5.801984945619727e-16,3.4279069845996234e-16,-338.8224813476739,-3.875403890947304e-17,-1.0113606504431447e-17,-1.0,1.9999999999999996,5.473713912543746e-16,0
173,-1.2491239014715515e-16,-6.26966631413959e-17,-340.8243489619196,-1.400235765626264e-16,-1.620104953073545e-16,-1.0,1.9999999999999991,4.002966042486721e-16,0
174,-1.1408158208651298e-15,-3.0585642898744176e-16,-342.82621657616534,1.3319219473222304e-16,-6.367023972245756e-17,-1.0,2.0,9.329532764813156e-16,0
175,4.083538920623472e-16,-3.1761544492469855e-16,-344.8280841904111,3.4773094350410235e-16,-6.251136583996707e-17,-1.0,1.9999999999999993,4.3979839222009747e-16,0
176,2.514068076787954e-16,-5.561353865820314e-16,-346.82995180465673,4.70830898339712e-19,-1.7578328674736637e-16,-1.0,1.9999999999999993,3.991105376290514e-16,0
177,4.1023897431669216e-16,-1.0214051826551435e-15,-348.83181941890257,-1.1402302257524597e-16,1.8075820372698814e-16,-1.0,1.9999999999999993,7.075473600932116e-16,0
178,-2.0511118466479927e-16,1.6757260151855582e-16,-350.83368703314824,-1.7024287604159732e-17,1.9146714744063672e-16,-1.0,1.9999999999999991,4.710277376051325e-16,0
179,3.420782342959485e-16,-2.548214193483106e-16,-352.83555464739396,-2.774194874872297e-16,1.134321493188878e-16,-1.0,1.999999999999999,6.864623899780515e-16,0
180,-1.3158253597874639e-15,6.217248937900894e-16,-354.8374222616397,-1.329572074424772e-16,-6.411563192882789e-17,-1.0,2.0,1.1676642847412755e-15,0
181,-1.902472210233356e-16,-5.115234335987464e-16,-356.83928987588536,-7.998061335655234e-17,-4.417078616256935e-17,-1.0,1.999999999999999,6.994608389733211e-16,0
182,-1.6360465590794463e-15,4.448767611608478e-16,-358.84115749013114,-6.873787230963973e-17,1.6658310776898157e-16,-1.0,2.0,1.2669720455122847e-15,0
183,-4.654554619209911e-16,1.5543122344752235e-16,-360.84302510437686,3.7314605745966636e-16,-6.70406483142003e-17,-1.0,1.9999999999999996,3.858232365415635e-16,0
184,-1.4206854345548512e-16,1.764637557643781e-16,-362.8448927186226,1.1799323748109752e-16,-3.1170551294539062e-15,-1.0,1.9999999999999991,4.710277376051325e-16,0
185,6.958219705836868e-18,-1.232443220749706e-14,-364.8467603328683,-6.628905557301139e-17,-1.9270938393171203e-16,-1.0,1.9999999999999996,8.464508990877605e-15,0
186,-4.0747237051657833e-16,-5.950935935439017e-16,-366.84862794711404,-1.2111132165648562e-16,2.9340392319394512e-15,-1.0,1.999999999999999,8.181650134820597e-16,0
187,-4.779394453793941e-16,-5.773159728050815e-16,-368.85049556135976,-1.7722533445134724e-16,9.117071557345246e-17,-1.0,1.999999999999999,7.319185893623502e-16,0
188,-1.1170356854406168e-15,-2.30070187795696e-16,-370.8523631756055,-6.052799604713229e-28,-4.436749030653447e-17,-1.0,1.9999999999999996,7.642384954345197e-16,0
189,-4.779394453818175e-16,-7.549516567451065e-16,-372.8542307898512,3.8146245258500306e-16,-2.420166728069461e-16,-1.0,1.999999999999999,8.313852549780113e-16,0
190,4.1023897432073113e-16,-1.1990408665951687e-15,-374.856098404097,1.044616178491613e-16,2.853076974864137e-16,-1.0,1.9999999999999993,8.460811695594043e-16,0
191,-5.970278597391905e-17,3.873448226410296e-16,-376.85796601834267,-3.0531612132595326e-16,2.467856792257946e-16,-1.0,1.9999999999999998,4.3546529746182126e-16,0
192,-8.121659364583231e-16,-2.1097634879169228e-16,-378.85983363258833,-3.64408585632022e-17,-1.1892960883691114e-16,-1.0,1.9999999999999996,6.51744778772694e-16,0
193,-2.0560233515988396e-16,-8.88178419700129e-17,-380.86170124683406,-2.2415095063526828e-17,-5.740253283689465e-17,-1.0,1.9999999999999998,3.4563986450482363e-16,0
194,-9.019100422141502e-16,-4.408008917154047e-16,-382.8635688610798,-1.7884784345690049e-16,2.19035349875049e-18,-1.0,1.9999999999999996,7.088861453208181e-16,0
195,-9.216617465480006e-16,-8.004824650421606e-17,-384.8654364753255,1.7391452414154808e-16,8.79136680269474e-17,-1.0,1.9999999999999998,7.048621611840166e-16,0
196,-2.0560233516230734e-16,-8.88178419700129e-17,-386.86730408957123,-5.510180256435207e-17,1.1408616093902183e-16,-1.0,1.9999999999999998,3.4563986450482363e-16,1
197,-1.1422747746282775e-15,3.7672253513069095e-16,-388.86917170381696,-5.5911098260821e-17,-1.731206522388607e-16,-1.0,2.0,9.939680235194692e-16,1
198,-4.294555689328034e-16,-7.819470961181568e-16,-390.8710393180627,3.3427561201323903e-16,1.4438249111311807e-16,-1.0,1.999999999999999,8.308148362110449e-16,1
199,1.9607626921466738e-16,9.547918011776356e-16,-392.8729069323084,1.2087095757691762e-16,1.2814301516541116e-16,-1.0,1.9999999999999991,7.396503383165477e-16,1
200,5.447974201939724e-17,-2.6889639201528595e-16,-394.87477454655414,7.201042832122686e-17,-3.1702597630568976e-16,-1.0,1.9999999999999991,4.419490084300652e-16,1
201,4.8438695790312185e-16,-3.1449626850435045e-16,-396.87664216079986,-2.732532340668139e-17,1.5020867769114902e-17,-1.0,1.9999999999999993,4.3979839222009747e-16,1
202,-5.489681967737339e-17,-2.0877154570199722e-16,-398.8775290636343,-0.0009654142925035247,2.010020078822605e-10,-0.9999995339875133,2.0000004839361862,3.3531914958686503e-07,1
203,-0.0038640113896306594,8.044978722684027e-10,-400.87907885451546,-0.010358484651698908,4.5541116386470697e-10,-0.9999463494586698,2.000001273477397,8.848898137091714e-07,1
204,-0.04145117622122392,1.8224022990482184e-09,-402.8789784779927,-0.028791729649922843,4.623798807518139e-11,-0.9995854322186601,1.999999997289789,1.3989121654550673e-08,1
205,-0.11905098483437256,9.89482031584739e-10,-404.87811684343427,-0.04878208665480703,-1.0747158999320201e-09,-0.9988094453005552,1.9999999986259622,1.0478024201254772e-08,1
206,-0.23664154159527295,-2.4778276330053257e-09,-406.8754860883955,-0.06875324492526036,-1.2298806170178811e-10,-0.9976336959587159,1.9999999965400943,2.001755518190087e-08,1
207,-0.3941417393355819,4.973906586616877e-10,-408.86978016689557,-0.0887020376919848,5.375271335932761e-10,-0.9960582053822404,1.9999999975907765,1.4347659703435415e-08,1
208,-0.5915967364374094,-3.268280235028134e-10,-410.86137010600146,-0.10861139046263335,-2.2671461794831895e-10,-0.9940842850894351,1.9999999984742478,1.025132961932186e-08,1
209,-0.8288092321069089,-4.099310701040321e-10,-412.84814856787705,-0.12848468551940795,5.972723491655769e-10,-0.9917114931203422,1.9999999982908978,1.152574488344757e-08,1
210,-1.1058211958787096,2.0635895554273323e-09,-414.8304213933979,-0.14830163186230083,2.720172755395708e-10,-0.9889421752493814,1.9999999967963926,1.6418655071000117e-08,1
211,-1.4223638054146772,6.787764234530566e-10,-416.80623819565153,-0.16806523411316027,-8.192755071787499e-11,-0.9857758756849798,1.999999999594541,3.1291358899855573e-09,1
212,-1.778485442806283,1.7356827489003266e-09,-418.77589048791947,-0.18563222742353885,-6.701022576469412e-10,-0.9826192935932897,2.0000024315311618,1.6866573391319548e-06,1
213,-2.0850895084151477,-1.7135559637893039e-09,-420.31428780086713,-0.205262959058456,-8.319717381136551e-10,-0.9787068599118771,2.0000024336182407,1.6884275379477802e-06,1
214,-2.511334934549723,-1.2347024984830635e-09,-422.2701635323219,-0.2227014780047925,4.0521656743441764e-10,-0.9748866865920782,1.9999999991918516,7.619803972969266e-09,1
215,-2.976638051217674,-9.13384398992191e-11,-424.2170854500594,-0.24057379559350556,3.7155719403886433e-10,-0.9706308509797812,2.0000014026924102,9.746004619781708e-07,1
216,-3.3952556341818307,1.3047983194462264e-10,-425.83647339897186,-0.259954177826152,-2.938909492134653e-11,-0.9656209532889856,2.0000014029687043,9.750307371521214e-07,1
217,-3.9317638765004186,-1.9932009949707493e-10,-427.76497807341724,-0.27719942452415575,-2.3768995680523405e-10,-0.9608124057501948,2.0000001126390496,8.052920448414438e-08,1
218,-4.478981395603427,-7.987815828768626e-10,-429.59282014389163,-0.2963763616535417,9.70398589176603e-10,-0.9550712288897667,2.0000001132730305,8.022278520601121e-08,1
219,-5.090490169387946,3.5945936714477382e-09,-431.49896731034784,-0.31421422012702394,1.360995389415558e-10,-0.9493521074237768,2.000000344459504,2.428160310890583e-07,1
220,-5.685599353173249,-2.76144040764774e-10,-433.2384390481258,-0.3326640020754104,-1.8886326597614624e-09,-0.9430454186958184,2.0000000453440423,3.204358513645143e-08,1
221,-6.333336698128922,-3.461416388574545e-09,-435.02222416338566,-0.35070994180504617,6.489091599219528e-10,-0.9364841358608811,2.000000138188795,1.0120604628050753e-07,1
222,-7.053176727475278,2.2542475430013607e-09,-436.89021609500537,-0.3687978940562457,1.2214046798131958e-09,-0.9295096090625842,2.000000005192582,1.3457659205204724e-08,1
223,-7.801575950963498,1.4011772525487998e-09,-438.72274012594283,-0.3871216250003352,-7.394819261843606e-11,-0.9220286586961927,2.000000006056462,1.1192653777553558e-08,1
224,-8.576801337096333,1.9632039049448464e-09,-440.51911581137796,-0.40532971969424736,-3.269544738644102e-10,-0.9141705630420305,2.0000000102109197,1.6731111302115984e-08,1
225,-9.399849592450282,1.1194852799869366e-10,-442.32744672341454,-0.423311013321766,-4.21906912228746e-10,-0.9059844292262972,2.0000000007617706,1.3196001885765348e-09,1
226,-10.26222164717784,2.833740482772798e-10,-444.126308890654,-0.44126471711720017,1.4081479812514547e-10,-0.8973769828937431,1.9999999997294968,2.6216598924101325e-09,1
227,-11.160472252475863,6.737920537302345e-10,-445.90793296983355,-0.459070272083136,-6.4580424203748e-10,-0.8883999579522253,1.9999999991050945,6.942489411808537e-09,1
228,-12.093118171712367,-2.2922681010404354e-09,-447.66948843053234,-0.4766868627212371,-1.814718431699621e-10,-0.8790731681202564,1.9999999987520756,1.3767372558363806e-08,1
229,-13.059786910247961,-4.926569897982952e-11,-449.41051859582205,-0.4941294104474234,3.8078752562494097e-10,-0.869388363006362,2.0000000002354104,1.4792733045940098e-09,1
230,-14.063782532331192,-7.73628672074198e-10,-451.1367434173627,-0.511362566084774,-5.900200447665635e-10,-0.8593650714377418,1.999999999493764,6.238830932006608e-09,1
231,-15.101449642379366,-2.4049757499394313e-09,-452.84161378349563,-0.5284296443866219,6.652204191343239e-10,-0.8489770968250135,1.999999998720223,1.5272866866291446e-08,1
232,-16.174669660769677,1.8836885985248778e-09,-454.5281027876478,-0.5452788964545264,5.750623622884722e-10,-0.8382546898653975,1.9999999987819421,1.379220462012437e-08,1
233,-17.281100899812646,-1.0627061167969065e-10,-456.1923814377997,-0.5619217656624538,-4.666645403341009e-10,-0.8271903827262442,1.9999999999084448,4.994418279959569e-10,1
234,-18.420283686432256,1.875205203214081e-11,-457.833812654845,-0.578344772072015,2.502560253884259e-11,-0.8157924519244886,1.9999999999484501,7.801912057634893e-10,1
235,-19.59300198484526,-6.232156320504277e-12,-459.4534664269639,-0.5945383235143804,6.059392132518308e-12,-0.8040672744694377,1.9999999999081841,1.0336240405504916e-09,1
236,-20.798427059518122,4.298951945004815e-11,-461.050068335373,-0.610496843231941,2.30101363036027e-12,-0.7920186894283713,2.0000000000178044,3.704584772456194e-10,1
237,-22.034942838826357,2.971722867138544e-12,-462.62148083403747,-0.6262169426906972,-4.2874990959498157e-10,-0.7796488572986664,1.9999999999099634,1.1582613317475065e-09,1
238,-23.30298278223521,-1.6717964700132433e-09,-464.1682752603838,-0.6416801717681241,-9.470579790315795e-12,-0.7669723314172623,1.9999999991849156,8.433234089789723e-09,1
239,-24.6012632710849,-3.4904688919518444e-11,-465.6888917525789,-0.6568955141348083,4.4869187595655523e-10,-0.7539816201404157,2.0000000000170224,4.2708162550760475e-10,1
240,-25.930862302898404,1.2317421640889854e-10,-467.18454316888534,-0.6718409532518541,2.3810264754860128e-11,-0.7406954391203174,1.9999999999510607,6.966251625300814e-10,1
241,-27.2892944055094,6.036002019082589e-11,-468.65240922177264,-0.6865287535867469,-5.509113743966782e-11,-0.7271026547184569,1.999999999978026,3.945846974430571e-10,1
242,-28.67770927740088,-9.724907017225193e-11,-470.09372900681507,-0.7009357142171623,2.1570560290129515e-10,-0.7132244559287605,1.9999999999541391,3.20418733183329e-10,1
243,-30.094373444448173,9.235936277918394e-10,-471.50666665338133,-0.7150706125207762,3.7262903669760185e-11,-0.6990522291711557,1.9999999995650084,2.2651159054875307e-09,1
244,-31.539846049077067,5.1899174693634575e-11,-472.8917507062103,-0.7289119882940622,-2.2989619274774377e-10,-0.6846074154734209,2.000000000001924,2.2009195585516786e-10,1
245,-33.011559400013404,3.5237764354127395e-12,-474.2465408351312,-0.7424674097400962,-1.232120073888011e-11,-0.6698821877567966,1.9999999999921394,6.498810549534545e-11,1
246,-34.51052904891724,2.6008740646249296e-12,-475.5720133021961,-0.7557161469420399,-7.733041257631922e-12,-0.6548993092461445,2.000000000013432,2.562336428564321e-10,1
247,-36.034783577125594,-2.7412068176720356e-11,-476.8664496901935,-0.7686684618023124,-2.0404422039916863e-10,-0.6396473996120572,1.999999999924715,4.908606433725806e-10,1
248,-37.58558585756187,-8.136776652315745e-10,-478.1309215819725,-0.7813072452872097,3.495382246092015e-11,-0.6241466081472459,1.9999999995987818,2.1548650280305963e-09,1
249,-39.160876970872515,1.1244189342466962e-10,-479.3637266580289,-0.7936346064296577,1.7758930527310514e-10,-0.6083947004020025,1.9999999999334486,9.825899698148564e-10,1
250,-40.75980742655699,-1.0339134624566874e-10,-480.5642574834476,-0.8056492724997522,-4.7915582642290705e-11,-0.5923928170737894,1.9999999999943487,1.0646590124400422e-09,1
251,-42.38426939676496,-7.926773934413639e-11,-481.7338827357275,-0.8173309032095666,1.4295536292337603e-11,-0.5761685470924581,2.000000000044381,5.086977178527374e-10,1
252,-44.0295379402086,-4.620208417259955e-11,-482.8692185121284,-0.8286836974713319,3.662160236343503e-13,-0.5597171871090276,2.0000000000312492,8.929095523794067e-10,1
253,-45.69462497741766,-7.780481053153675e-11,-483.96979363826784,-0.8397074312599188,7.945507631873864e-12,-0.543039068471937,2.000000000092464,5.237379653062867e-10,1
254,-47.38431976685451,-1.445835580414589e-11,-485.0387570088104,-0.8503913971746366,3.1334818688083365e-10,-0.5261506168497471,2.000000000018946,1.2220692700580952e-10,1
255,-49.096301153764124,1.1756286858035582e-09,-486.0744645279949,-0.8607345419757693,3.9521736768187846e-12,-0.5090540720294483,1.9999999995903674,5.631166634334122e-09,1
256,-50.82520575502588,1.3409160551776038e-12,-487.0737596004887,-0.8707305909998632,-5.093960766291707e-10,-0.49176034599897234,2.0000000001095426,7.395129364332764e-11,1
257,-52.57121161383983,-8.572684850281354e-10,-488.0369810489776,-0.8803839147490913,-2.1275803998433324e-12,-0.47426170270333323,2.000000000020747,2.1615024922271703e-09,1
258,-54.34136820828801,-7.156420382821287e-12,-488.96791187216087,-0.8896466647058987,2.375128941790073e-10,-0.45664955050637057,2.0000000026048244,1.8593010380109006e-09,1
259,-56.117015073634256,8.937030465823925e-11,-489.8570177223398,-0.8985653194305189,7.218447033068861e-10,-0.4388397961861816,2.0000000000079075,3.4801155100109854e-10,1
260,-57.90795861049859,2.857993541483648e-09,-490.709757201978,-0.9070988672860769,3.9825371939209263e-10,-0.4209176225442648,1.9999999986011312,1.3508675374472954e-08,1
261,-59.71602715952194,1.669484668189718e-09,-491.5270535534199,-0.9152708478806365,-1.223038611087855e-09,-0.40283901874056444,1.9999999991966637,8.968412463991642e-09,1
262,-61.54009898920375,-1.9954855508898932e-09,-492.3083745614991,-0.9231174242143154,-4.1029773567616086e-10,-0.38451816746667195,2.0000000021142483,1.5239240683681802e-08,1
263,-63.39561440284027,3.4019585899285186e-11,-493.0597601265178,-0.9304932693746718,4.900251478573147e-10,-0.3663089893087998,2.000000042135311,2.9256970655037546e-08,1
264,-65.2123681699816,-6.15604946754993e-11,-493.75404349469255,-0.937494744030623,-2.0994618858467093e-10,-0.3479994323486126,2.0000000089279526,6.252141054461312e-09,1
265,-67.0174854203256,-7.770761781122621e-10,-494.4042039926304,-0.9441792397340626,1.087371518180574e-12,-0.329432183089642,2.0000000894644003,6.317080397181002e-08,1
266,-68.91385359158518,-5.7297649600081205e-11,-495.04552330254853,-0.9502288896865662,1.8364773905249803e-10,-0.31155265558976675,2.0000002745191763,1.9068057929883901e-07,1
267,-70.68357811163898,-6.854201205605162e-11,-495.60621008401927,-0.9562322918632842,1.5752633154028235e-10,-0.2926086191449099,2.000000175296884,1.216364526982728e-07,1
268,-72.57514823179126,5.458511022956786e-10,-496.16588535062976,-0.9615845618483035,1.1678892633180233e-11,-0.2745088895008797,2.000000037790894,2.6834031964728216e-08,1
269,-74.42503479426958,-2.310027700557688e-11,-496.67430451878266,-0.9668496326412831,-1.8789069897900839e-10,-0.2553464075749176,2.0000000903431054,6.263059270925694e-08,1
270,-76.36538058241239,-1.9071576561073153e-10,-497.1668912795056,-0.9713964361273062,-1.4349646309919333e-10,-0.2374636053781047,2.000000687025299,4.7616596571188274e-07,1
271,-78.09069771719146,-5.645987268559785e-10,-497.5703975055432,-0.9759552361461405,5.030645994679445e-11,-0.21797104633168832,2.000000686132616,4.761300072592849e-07,1
272,-80.048171385996,-8.83116334223325e-13,-497.9894103204892,-0.9798940936890053,1.3502656338389497e-10,-0.19951833287546009,1.9999999999934361,6.493130692477334e-11,1
273,-82.01363192686334,-2.4029773410256366e-11,-498.3691545329963,-0.9836914596326016,6.3379226909040284e-12,-0.1798641494180593,1.9999999999827198,2.646966289808543e-10,1
274,-83.986205976917,2.44896349964481e-11,-498.70946459679595,-0.9870946946463897,3.439563715814564e-10,-0.16013764017541438,1.9999999999752736,1.5911865943377767e-10,1
275,-85.96525672069957,1.352926797535692e-09,-499.01023169892136,-0.9901022874095149,2.1826282923490353e-10,-0.14034764147090736,1.9999999993019866,6.864789470095145e-09,1
276,-87.94988948709377,8.982627674537121e-10,-499.27131930540986,-0.9927131501691898,2.606957942977268e-10,-0.12050145841923929,1.9999999995630873,2.9886554980168284e-09,1
277,-89.93927984453641,2.396542583878011e-09,-499.49262238965866,-0.9949262539926965,-2.2292259038563085e-10,-0.1006069039184708,1.9999999986925905,1.2402631872422805e-08,1
278,-91.93276081248307,5.862964488063805e-12,-499.6740670981684,-0.9967406386025438,-5.94115572221424e-10,-0.08067279193255572,1.9999999999872637,1.3842692086146424e-10,1
279,-93.92939410374449,1.820169505672929e-11,-499.8155686456391,-0.9981556992894223,-1.428134802447222e-11,-0.06070584795589542,2.000000000005772,2.408888872825877e-10,1
280,-95.92850186895801,-5.1307042840266507e-11,-499.91708013633286,-0.9991707729376529,1.0557425509336033e-11,-0.0407156788863106,1.9999999999484215,3.509040857255579e-10,1
281,-97.92910137470425,6.046335113795883e-11,-499.9785545948826,-0.999785562718162,-7.007305530683638e-11,-0.020708176653880965,1.9999999999635925,3.534360449803468e-10,1
282,-99.930675777536,-3.3181174714996425e-10,-499.999975636517,-0.9999856518517581,-1.5103612540051112e-11,-0.005356873212456699,2.0000112930344915,7.828572952308173e-06,1
283,-101.93238772571789,-1.6023547424242165e-15,-500.0,-0.9999999999814838,8.287885809217823e-11,-6.0854249655617675e-06,2.00000000001923,1.3321094027976934e-11,1
284,-103.93425533996367,3.552713678800501e-16,-500.0,-1.0,3.7296844096536425e-16,0.0,2.000000000000002,8.308833071397942e-15,1
285,-105.93612295420942,-1.0908785621562199e-16,-500.0,-1.0,0.0,0.0,2.000000000000003,8.412711693624401e-15,1
286,-107.93799056845512,3.552713678800501e-16,-500.0,-1.0,1.0872664690603924e-16,0.0,2.000000000000002,8.308833071397942e-15,1
287,-109.93985818270086,3.2622485027783673e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.347711874803387e-15,1
288,-111.94172579694657,3.552713678800501e-16,-500.0,-1.0,-2.504014493293438e-17,0.0,2.000000000000002,8.308833071397942e-15,1
289,-113.94359341119225,2.259707398833171e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.338279236373645e-15,1
290,-115.94546102543802,3.552713678800501e-16,-500.0,-1.0,1.1922617461265477e-16,0.0,2.000000000000002,8.308833071397942e-15,0
291,-117.94732863968378,7.033207753382845e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.349699323877468e-15,0
292,-119.94919625392947,3.552713678800501e-16,-500.0,-1.0,-2.100783443767986e-16,0.0,2.000000000000002,8.308833071397942e-15,0
293,-121.95106386817514,-1.3777729278624502e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.361444006589928e-15,0
294,-123.95293148242092,3.552713678800501e-16,-500.0,-1.0,3.194073155007944e-17,0.0,2.000000000000002,8.308833071397942e-15,0
295,-125.95479909666662,-9.895060655402724e-18,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.358722071541092e-15,0
296,-127.95666671091237,3.552713678800501e-16,-500.0,-1.0,-1.9966700341212685e-17,0.0,2.000000000000002,8.308833071397942e-15,0
297,-129.95853432515807,-8.983644220824822e-17,-500.0,-1.0,-2.3292932410930607e-16,0.0,2.0000000000000018,8.307349463280572e-15,0
298,-131.96040193940382,-5.773159728050815e-16,-500.0,-1.0,1.339558836567239e-16,0.0,2.0000000000000018,8.342599117382509e-15,0
299,-133.9622695536496,4.464874482518908e-16,-500.0,-1.0,2.3292932410930607e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
300,-135.96413716789527,3.552713678800501e-16,-500.0,-1.0,-4.9770128453167734e-17,0.0,2.000000000000002,8.308833071397942e-15,0
301,-137.96600478214103,2.4722103163739984e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.360763605904728e-15,0
302,-139.96787239638672,3.552713678800501e-16,-500.0,-1.0,4.97166829207858e-17,0.0,2.000000000000002,8.308833071397942e-15,0
303,-141.96974001063245,4.462734664910877e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.343224178022699e-15,0
304,-143.97160762487817,3.552713678800501e-16,-500.0,-1.0,-6.123689646210059e-17,0.0,2.000000000000002,8.308833071397942e-15,0
305,-145.9734752391239,2.0109714684229213e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.338279236373645e-15,0
306,-147.97534285336963,3.552713678800501e-16,-500.0,-1.0,-7.769416479894922e-17,0.0,2.000000000000002,8.308833071397942e-15,0
307,-149.97721046761538,-1.0996971781148345e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.368414924039925e-15,0
308,-151.97907808186108,3.552713678800501e-16,-500.0,-1.0,8.028493434896422e-17,0.0,2.000000000000002,8.308833071397942e-15,0
309,-153.9809456961068,2.1146990215858562e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.360763605904728e-15,0
310,-155.98281331035253,3.552713678800501e-16,-500.0,-1.0,-5.2439863929316596e-17,0.0,2.000000000000002,8.308833071397942e-15,0
311,-157.98468092459825,1.5145715674826567e-18,-500.0,-1.0,0.0,0.0,2.000000000000002,8.338051812218128e-15,0
312,-159.98654853884398,3.552713678800501e-16,-500.0,-1.0,1.7870351601284318e-16,0.0,2.000000000000002,8.308833071397942e-15,0
313,-161.98841615308967,7.169961340833838e-16,-500.0,-1.0,-1.774699612261379e-16,0.0,2.0000000000000018,8.35197011514161e-15,0
314,-163.99028376733543,-3.5527136788005e-16,-500.0,-1.0,-6.47781601791279e-17,0.0,2.0000000000000018,8.333160691619825e-15,0
315,-165.99215138158118,4.576415321373437e-16,-500.0,-1.0,1.774699612261379e-16,0.0,2.0000000000000018,8.323996332411284e-15,0
316,-167.99401899582688,3.552713678800501e-16,-500.0,-1.0,-1.3483750309820143e-16,0.0,2.000000000000002,8.308833071397942e-15,0
317,-169.99588661007257,-8.221212913874279e-17,-500.0,-1.0,0.0,0.0,2.000000000000003,8.42020320460646e-15,0
318,-171.99775422431833,3.552713678800501e-16,-500.0,-1.0,-5.610305767149329e-17,0.0,2.000000000000002,8.308833071397942e-15,0
319,-173.99962183856405,-3.068339175641896e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.377077969688695e-15,0
320,-176.00148945280978,3.552713678800501e-16,-500.0,-1.0,1.591013293656587e-16,0.0,2.000000000000002,8.308833071397942e-15,0
321,-178.00335706705553,3.3016567971692396e-16,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.347711874803387e-15,0
322,-180.00522468130123,3.552713678800501e-16,-500.0,-1.0,-5.3358567144320834e-17,0.0,2.000000000000002,8.308833071397942e-15,0
323,-182.00709229554693,1.165321046993832e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.32832362193065e-15,0
324,-184.00895990979268,3.552713678800501e-16,-500.0,-1.0,1.8421036098112383e-16,0.0,2.000000000000002,8.308833071397942e-15,0
325,-186.0108275240384,8.540616164126409e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.326160258294473e-15,0
326,-188.01269513828413,3.552713678800501e-16,-500.0,-1.0,-2.3046166477966365e-16,0.0,2.000000000000002,8.308833071397942e-15,0
327,-190.01456275252986,-6.864586968248585e-17,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.375719653093009e-15,0
328,-192.01643036677558,3.552713678800501e-16,-500.0,-1.0,7.088351329404595e-18,0.0,2.000000000000002,8.308833071397942e-15,0
329,-194.0182979810213,-4.026598775302447e-17,-500.0,-1.0,0.0,0.0,2.0000000000000027,8.358722071541092e-15,0
330,-196.02016559526703,3.552713678800501e-16,-500.0,-1.0,3.763395867901493e-17,0.0,2.000000000000002,8.308833071397942e-15,0
331,-198.02203320951276,1.1041041839773917e-16,-500.0,-1.0,0.0,0.0,2.000000000000002,8.355772307973206e-15,0
332,-200.02390082375848,3.552713678800501e-16,-500.0,-1.0,2.4128850694205337e-16,0.0,2.000000000000002,8.308833071397942e-15,0
333,-202.0257684380041,1.0764657138717146e-15,-500.0,-1.0,5.54593628831697e-17,0.0,2.000000000000002,8.338279236373645e-15,0
334,-204.02763605224982,5.773159728050815e-16,-500.0,-1.0,-1.5626222571613492e-16,0.0,2.000000000000002,8.342599117382509e-15,0
335,-206.0295036664956,4.508331358895337e-16,-500.0,-1.0,-5.545936288316813e-17,0.0,2.0000000000000018,8.323996332411284e-15,0
